day,PP_F0,PP_F0_M,PP_F0_SD,PP_F0_SD_M,PP_LHR,PP_LHR_M,PP_CPP_M,PP_CPP_M2,PP_CPP_SD_M,PP_HNR,PP_HNR_M,PP_JIT_local,PP_JIT_abs,PP_JIT_rap,PP_JIT_ppq5,PP_JIT_ddp,PP_JIT_M_local,PP_JIT_M_abs,PP_JIT_M_rap,PP_JIT_M_ppq5,PP_JIT_M_ddp,PP_SHI_local,PP_SHI_localdb,PP_SHI_apq3,PP_SHI_apq5,PP_SHI_apq11,PP_SHI_dda,PP_SHI_M_local,PP_SHI_M_localdb,PP_SHI_M_apq3,PP_SHI_M_apq5,PP_SHI_M_apq11,PP_SHI_M_dda,PP_GF1_MEA,PP_GF2_MEA,PP_GF3_MEA,PP_GF4_MEA,PP_GF5_MEA,PP_GF1_MED,PP_GF2_MED,PP_GF3_MED,PP_GF4_MED,PP_GF5_MED,PP_GF1_SD,PP_GF2_SD,PP_GF3_SD,PP_GF4_SD,PP_GF5_SD,PP_F1_MEA,PP_F2_MEA,PP_F3_MEA,PP_F4_MEA,PP_F5_MEA,PP_F1_MED,PP_F2_MED,PP_F3_MED,PP_F4_MED,PP_F5_MED,PP_F1_SD,PP_F2_SD,PP_F3_SD,PP_F4_SD,PP_F5_SD,DV_PHO_avg DF0,DV_PHO_avg DDF0,DV_PHO_avg Jitter,DV_PHO_avg Shimmer,DV_PHO_avg apq,DV_PHO_avg ppq,DV_PHO_avg logE,DV_PHO_std DF0,DV_PHO_std DDF0,DV_PHO_std Jitter,DV_PHO_std Shimmer,DV_PHO_std apq,DV_PHO_std ppq,DV_PHO_std logE,DV_PHO_skewness DF0,DV_PHO_skewness DDF0,DV_PHO_skewness Jitter,DV_PHO_skewness Shimmer,DV_PHO_skewness apq,DV_PHO_skewness ppq,DV_PHO_skewness logE,DV_PHO_kurtosis DF0,DV_PHO_kurtosis DDF0,DV_PHO_kurtosis Jitter,DV_PHO_kurtosis Shimmer,DV_PHO_kurtosis apq,DV_PHO_kurtosis ppq,DV_PHO_kurtosis logE,DV_GLO_global avg var GCI,DV_GLO_global avg avg NAQ,DV_GLO_global avg std NAQ,DV_GLO_global avg avg QOQ,DV_GLO_global avg std QOQ,DV_GLO_global avg avg H1H2,DV_GLO_global avg std H1H2,DV_GLO_global avg avg HRF,DV_GLO_global avg std HRF,DV_GLO_global std var GCI,DV_GLO_global std avg NAQ,DV_GLO_global std std NAQ,DV_GLO_global std avg QOQ,DV_GLO_global std std QOQ,DV_GLO_global std avg H1H2,DV_GLO_global std std H1H2,DV_GLO_global std avg HRF,DV_GLO_global std std HRF,DV_GLO_global skewness var GCI,DV_GLO_global skewness avg NAQ,DV_GLO_global skewness std NAQ,DV_GLO_global skewness avg QOQ,DV_GLO_global skewness std QOQ,DV_GLO_global skewness avg H1H2,DV_GLO_global skewness std H1H2,DV_GLO_global skewness avg HRF,DV_GLO_global skewness std HRF,DV_GLO_global kurtosis var GCI,DV_GLO_global kurtosis avg NAQ,DV_GLO_global kurtosis std NAQ,DV_GLO_global kurtosis avg QOQ,DV_GLO_global kurtosis std QOQ,DV_GLO_global kurtosis avg H1H2,DV_GLO_global kurtosis std H1H2,DV_GLO_global kurtosis avg HRF,DV_GLO_global kurtosis std HRF
0,203.36378934197478,203.34277562145797,2.404487952538067,1.6422979750960005,14.092225066393262,16.965775906008822,0.1164742263490409,0.11599433214030885,0.02096059313307798,15.104256828728396,16.29868060238358,0.0032164360516435094,1.5814590627497117e-05,0.0015690022911728824,0.0017622886785700342,0.004707006873518647,0.0023273282430017013,1.1452761358335208e-05,0.0012076568823362298,0.0013008606322545313,0.0036229706470086893,0.016558270824500242,0.016558270824500242,0.008215512015292406,0.009168099441027287,0.011933861829126674,0.024646536045877215,0.011502982892438066,0.011502982892438066,0.005952688350869819,0.006657666236571318,0.008167923063837686,0.017858065052609458,853.5731611567094,1838.749330317716,2653.271595645481,3720.5787938377302,4418.075277740101,986.9301700126836,1839.9922615493745,2580.7402054217137,3482.925053259977,4399.8083627007745,608.4716993976862,321.3262110262952,406.8536487356421,646.2910248200837,137.75449119504864,837.8841838800986,1832.283057101124,2637.689301353051,3708.8210609175203,4417.401255262614,894.1386027778266,1834.9675519817677,2604.0801544992296,3684.2652440470356,4396.408672734601,525.916439161422,272.852193147658,344.6904303893895,561.8479289787954,134.44425325259826,-0.06383509933948517,0.027687160298228264,0.4532800900241435,2.7936287936500026,4.478732056282786,0.28975980508446286,-11.767301555640852,1.315860629081726,1.394352912902832,0.42943168268146126,3.5978198089427167,3.235020735608457,0.22565741784209456,1.5286816611288998,-1.5278753399077023,0.5726686145998839,3.9076449837012404,2.052078300137972,1.0925555373900582,1.4501948217708596,-1.1051844563358402,9.007233307003352,2.567535865599873,27.68641777501554,5.368482414752789,1.2121250067071303,3.6771454380564172,7.559597503851878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,208.3948125249471,208.9913530951823,5.343308571088365,2.4997262401819684,12.693367458977878,12.567015123502664,0.17978790450621712,0.19532862131201506,0.05729626005073424,15.723663008327263,17.22416925718601,0.0029383195486383414,1.4104325837552405e-05,0.0011517339603557284,0.0011877938644138666,0.003455201881067185,0.001180407013667389,5.638578936881844e-06,0.0004544212501490303,0.0005766958291837698,0.0013632637504470907,0.019320988315789128,0.019320988315789128,0.008729473095964163,0.0112422645239412,0.017805289334021524,0.026188419287892492,0.012004426572445175,0.012004426572445175,0.0056899601155497815,0.007542344453817077,0.009941171678727599,0.017069880346649344,687.9626912629683,1716.345322247357,2595.419775695817,3637.7215256508784,4551.615057641804,335.2936806362242,1577.5674705969598,2385.8720975688175,3335.1401366045116,4558.0757246493185,583.1779916359255,270.28710621542837,472.7924671751764,573.7439664943889,102.60943130717145,690.8627865786394,1718.1172252702688,2601.3622747934555,3643.9610061440007,4555.336070823948,338.45017639811334,1599.2447503005887,2486.2838978060095,3365.62237674521,4557.8518955600075,544.0670762975947,251.10053901687868,442.30246074861924,530.0023789384176,103.42869979135192,-0.009065224789083004,0.09063677489757538,0.6922067200334825,2.8743474453120093,4.341997327989263,0.40441527717632386,-12.161967946232222,2.672999620437622,2.2201969623565674,1.0131973420261524,3.6573654852759088,3.427171982976528,0.5466870434070211,2.5894224714922527,0.4725961125666899,1.6106585715797,3.2986836000121316,1.7901819167277018,1.076801423986969,3.68568687176002,-3.2379259283082913,9.149074208500098,10.43921535027863,11.273797900834557,3.330309109525672,0.9883364126102272,15.774277403597473,12.159382560415667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,199.61938598081514,200.86516048070465,11.448341076066038,1.8310235815632612,9.493193210028936,7.493937173074174,0.12410406082607567,0.1307542901043043,0.027584392821564014,13.989825761287403,14.737036293715084,0.0023351206083058566,1.1708776599164859e-05,0.0008442871673429903,0.0009974237333072137,0.002532861502028971,0.001487164857948709,7.402214670613903e-06,0.0005982654790621119,0.0007388097640525434,0.0017947964371863357,0.01603481117686131,0.01603481117686131,0.007553934840901111,0.008703916577730128,0.012653969682309333,0.022661804522703333,0.015017296567897347,0.015017296567897347,0.007460292478216735,0.008880848439044025,0.012079189064877816,0.022380877434650205,824.0125845412016,1766.498067098571,2732.7481038674787,3794.837743033852,4527.5162550300965,387.83821497128326,1783.6208577311622,2897.0138606080072,3382.662138980341,4547.46404768819,611.7162823731858,261.4731771728982,469.9270629405775,652.2556587021414,108.29369706908973,840.7136456833018,1774.0099493910695,2752.991842010388,3800.703821523483,4522.65047236881,621.2024337127475,1802.1276650114369,2848.646315715029,3607.9506040987,4540.384010864782,566.8032595521013,260.04818477441023,432.26698034641515,616.068157663496,99.74109114126925,0.05583302304148674,-0.00567626953125,0.528674979106748,3.3709069040854316,4.608314446143984,0.373844472399214,-11.890845313906635,1.5670416355133057,1.6540113687515259,0.5251511331538549,4.219455059693767,3.470115709262419,0.3604598999343674,1.0238585887497431,0.852121388792439,0.1483712429557566,2.754315795894976,1.9242686008559333,0.6882961685748002,3.3954140583335,-0.49577754532057533,4.974381937914473,7.271068613939674,11.808545423714651,4.5576690899593295,-0.3703117860104106,17.916657732575214,2.4707001115272904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
