day,PP_F0,PP_F0_M,PP_F0_SD,PP_F0_SD_M,PP_LHR,PP_LHR_M,PP_CPP_M,PP_CPP_M2,PP_CPP_SD_M,PP_HNR,PP_HNR_M,PP_JIT_local,PP_JIT_abs,PP_JIT_rap,PP_JIT_ppq5,PP_JIT_ddp,PP_JIT_M_local,PP_JIT_M_abs,PP_JIT_M_rap,PP_JIT_M_ppq5,PP_JIT_M_ddp,PP_SHI_local,PP_SHI_localdb,PP_SHI_apq3,PP_SHI_apq5,PP_SHI_apq11,PP_SHI_dda,PP_SHI_M_local,PP_SHI_M_localdb,PP_SHI_M_apq3,PP_SHI_M_apq5,PP_SHI_M_apq11,PP_SHI_M_dda,PP_GF1_MEA,PP_GF2_MEA,PP_GF3_MEA,PP_GF4_MEA,PP_GF5_MEA,PP_GF1_MED,PP_GF2_MED,PP_GF3_MED,PP_GF4_MED,PP_GF5_MED,PP_GF1_SD,PP_GF2_SD,PP_GF3_SD,PP_GF4_SD,PP_GF5_SD,PP_F1_MEA,PP_F2_MEA,PP_F3_MEA,PP_F4_MEA,PP_F5_MEA,PP_F1_MED,PP_F2_MED,PP_F3_MED,PP_F4_MED,PP_F5_MED,PP_F1_SD,PP_F2_SD,PP_F3_SD,PP_F4_SD,PP_F5_SD
0,103.7719550576808,103.57652732402715,2.1205222878186536,1.3480938204757698,18.66017063428304,17.44211589031201,0.04578153022613918,0.0432604721498436,0.01693063339112965,9.973182103589084,7.932963703157714,0.009581570481355195,9.234752007513415e-05,0.005292627663952366,0.006019544399306063,0.015877882991857096,0.009044243107375586,8.789701531575899e-05,0.004699123012795771,0.006508895553939258,0.014097369038387313,0.05923382592760833,0.05923382592760833,0.031951915248681906,0.03854102842372072,0.04733609148783396,0.09585574574604572,0.07099827755627515,0.07099827755627515,0.03786895552411906,0.047523190722592576,0.059462311765766385,0.11360686657235719,308.0862655094988,2131.684020950646,2787.2481796112634,3419.223795554124,4100.441508333463,278.4054502756843,2135.4878610302276,2791.087179197938,3383.811986100697,4123.823481390882,257.6560599206228,95.33947945259317,291.0116091870398,139.80014234272625,124.32211394331397,311.78397489782947,2131.834356933649,2786.609842473841,3419.353975027173,4101.305199530161,276.6232864548778,2136.5629222615403,2793.8655920760566,3390.9842998987083,4119.010391814969,224.0658334870991,77.55005919631294,257.4580742370132,120.62324246129134,110.81589301355459
