features,slope,target,target_slope,score
DV_GLO_global avg var GCI,0.2397628592896768,1.0,0.7403235763074307,0.5200496447501646
DV_GLO_global kurtosis var GCI,0.22659835448612145,1.0,0.7403235763074305,0.5174167437894535
DV_GLO_global skewness var GCI,0.20179146942453274,1.0,0.7403235763074307,0.5124553667771358
DV_GLO_global avg std QOQ,0.09001315996376541,1.0,0.7403235763074307,0.49009970488498233
DV_GLO_global avg std NAQ,0.0,1.0,0.7403235763074307,0.47209707289222924
DV_PHO_avg apq,0.18519238334402038,0.4697914250997269,1.0,0.45448633294373575
DV_GLO_global avg avg NAQ,0.22423074250283392,1.0,0.3117788824636895,0.38837981323967363
PP_SHI_M_local,0.122774979563504,0.418810987924063,0.8513420751239854,0.38466036543091214
DV_GLO_global std avg QOQ,0.20210845694214294,1.0,0.3117788824636895,0.38395535612753545
DV_PHO_skewness Jitter,0.24961359686331774,0.2407761365612168,0.8979924310758198,0.37951448283571365
PP_GF4_SD,0.2986943388142469,0.08411003493517265,0.9819621831884376,0.37535503145317384
DV_PHO_skewness DDF0,0.27456417286233964,0.27774642430299845,0.8305225397006234,0.37350620255840455
DV_GLO_global std std NAQ,0.13674529551866862,1.0,0.31177888246368946,0.3708827238428406
DV_PHO_kurtosis DF0,0.21383046774306194,0.2595145150881058,0.8548929894832554,0.36411261916561544
DV_GLO_global std avg NAQ,0.0972033103369071,1.0,0.3117788824636895,0.3629743268064883
PP_F4_SD,0.27787420072080166,0.05368882131627066,0.9796332590279156,0.36288702318160265
DV_GLO_global kurtosis avg H1H2,0.06107360953022297,1.0,0.31177888246368946,0.35574838664515146
DV_PHO_skewness ppq,0.2658756929730703,0.14326031426160935,0.8891477254801949,0.3557345348040749
PP_SHI_M_apq11,0.16564591066806084,0.40835439759923836,0.7018166555351475,0.345762778193966
DV_PHO_avg Shimmer,0.2296698349874182,0.42612044175083746,0.6391344388820336,0.3442044090998031
PP_LHR,0.10214996230033134,0.5052269543404007,0.6555513358693655,0.3434021318059761
DV_PHO_std ppq,0.2018296342468957,0.24813127254724474,0.7824596113942259,0.3371366284044581
DV_PHO_std DF0,0.18154004581348335,0.23839670667200358,0.7913673533264977,0.33331739182864684
DV_GLO_global std var GCI,0.24577942056306437,0.24566627421486584,0.7403235763074307,0.33266952555855855
DV_PHO_avg Jitter,0.21310982456178526,0.1529269002654932,0.8324355613317689,0.330584358378261
