features,slope,target,target_slope,score
DV_GLO_global avg var GCI,0.24471359715637855,1.0,0.7265447871416876,0.516906155573782
DV_GLO_global avg std QOQ,0.24172994927501257,1.0,0.7265447871416877,0.5163094259975087
DV_GLO_global avg avg H1H2,0.23843859999339118,1.0,0.7265447871416876,0.5156511561411845
DV_GLO_global avg std NAQ,0.21449401249192263,1.0,0.7265447871416877,0.5108622386408908
DV_GLO_global kurtosis std H1H2,0.12763587904896798,1.0,0.7265447871416877,0.4934906119522999
DV_GLO_global std std QOQ,0.06449689601015414,1.0,0.7265447871416876,0.4808628153445371
DV_GLO_global skewness std QOQ,0.025514099102059637,1.0,0.7265447871416877,0.47306625596291824
DV_GLO_global avg std H1H2,0.0,1.0,0.7265447871416877,0.4679634361425063
PP_F5_SD,0.12989733062760986,0.46419145678500534,0.9691211636555203,0.4327636794184294
DV_PHO_skewness apq,0.4221609092271938,0.6053386435155256,0.6077196735714703,0.41808274479576124
PP_GF5_SD,0.13789647250011416,0.39972797254544,0.8929104480740492,0.3953844220585976
DV_PHO_kurtosis apq,0.355164416657156,0.6213035843853235,0.555379066808174,0.39297249947021423
DV_PHO_std Shimmer,0.11875135432791349,0.32365112754013453,0.9568781858299904,0.39172650849961343
DV_PHO_kurtosis Shimmer,0.14916483521245305,0.23656807564301388,0.900209334561332,0.3590377863216436
DV_GLO_global avg avg NAQ,0.227766861107593,1.0,0.19635750333672305,0.3544606232225355
DV_GLO_global std var GCI,0.14566141307177932,1.0,0.1963575033367231,0.33803953361537276
DV_PHO_skewness Shimmer,0.19106283378628386,0.24215951148482875,0.7948295410644525,0.3372013069477997
DV_GLO_global kurtosis avg NAQ,0.07388888975431815,1.0,0.19635750333672305,0.32368502895188056
PP_JIT_M_abs,0.12350959984410083,0.2788244938007876,0.7591026421716549,0.3221388360705135
PP_SHI_M_apq3,0.09037403933986445,0.41882611805739206,0.6633352188222934,0.32178190302900894
PP_JIT_M_local,0.09437156742411679,0.3211666051355322,0.726203044679632,0.317026878172596
PP_GF4_MED,0.2387922505036882,0.2526367315327602,0.6701651645289988,0.3119671823426273
PP_F0_SD_M,0.19345156687731993,0.14520298831972595,0.7723450441704937,0.3066945737065435
DV_PHO_avg apq,0.11408356257429529,0.029162804149479454,0.9173199370446316,0.30530339466561834
PP_GF3_MEA,0.14830414399487202,0.2604418250843439,0.688351491406808,0.30127673249210274
PP_GF5_MEA,0.11914377964476368,0.35106470839185566,0.6277745218518187,0.2999272895824623
DV_PHO_std apq,0.11659182559627053,0.035305122062854376,0.8602080433718894,0.2902070586465345
PP_F3_MEA,0.13368639652989076,0.27389831011494814,0.649974031593183,0.2902040663126701
PP_LHR_M,0.13909447436937014,0.2573180002135476,0.6357327229342944,0.28286821180754923
