features,slope,target,target_slope,score
PP_JIT_M_abs,0.06737362763262088,0.12458675910383209,1.0,0.3446214153024822
DV_PHO_avg Jitter,0.15730756210971425,0.16036950023213037,0.8966418480764002,0.3405464419028955
PP_JIT_ppq5,0.07264953007132562,0.11595423618643556,0.9799831589538972,0.33751341274704316
PP_LHR_M,0.09319957876666732,0.1695810722216425,0.910715084113369,0.33424970904275475
PP_JIT_M_ppq5,0.08311857504671684,0.09509316687813534,0.9737026497975937,0.3325078016681553
PP_JIT_M_local,0.0735576137714738,0.11148104153444181,0.9638077133317459,0.33172409713742895
PP_JIT_local,0.06398367652973322,0.12546358375128422,0.9564009899709849,0.33108292823506313
PP_JIT_abs,0.05888189887957521,0.11128875148104173,0.9581306262519355,0.3270377555217561
PP_F0_SD,0.1525675350499184,0.12408282516475727,0.8651200540289367,0.321070229509854
PP_LHR,0.08345832394325421,0.15225632944616252,0.8704191316895147,0.3158814866570459
PP_GF3_SD,0.0908693148435486,0.05196362463054135,0.9418002718138377,0.31370485067049636
DV_PHO_std Jitter,0.12642027186692778,0.1442739021859613,0.8353623919444856,0.3119612475032216
DV_PHO_avg ppq,0.13340161711890317,0.143449090831883,0.8233014257964022,0.30953302387067205
DV_PHO_std DF0,0.10853605428310692,0.15781510659508663,0.812704631315834,0.3049723769001432
DV_PHO_std ppq,0.1167485434057306,0.10231357034497399,0.8296551395374311,0.29782464312861895
PP_GF5_SD,0.10246040035221937,0.07327877144545158,0.8555176616848634,0.2954670714372658
DV_GLO_global avg avg H1H2,0.06906006141056398,0.27999862217088217,0.6841424642812566,0.2890544071092103
PP_F5_SD,0.09575958539371326,0.06868066718552736,0.8168632456442866,0.2813810575684105
PP_GF2_SD,0.08725837630049896,0.06098338281904433,0.8088599563259763,0.2753555078626538
DV_PHO_kurtosis DDF0,0.1514369040814128,0.05361313205241901,0.7675069181231658,0.27394273926633705
DV_PHO_kurtosis Shimmer,0.12288135566890074,0.009346107183198197,0.7864469486108148,0.2628468825128241
PP_F1_SD,0.0853638053414762,0.04354655346203469,0.7828532199597567,0.2628153654217309
DV_PHO_avg DDF0,0.1795924638203618,0.01325931213626711,0.7446821558629418,0.2626379675570217
PP_GF5_MEA,0.08518986717661711,0.09269551390351102,0.730829827133499,0.2594608000512509
DV_GLO_global avg std H1H2,0.14281315426701302,0.08201341385468147,0.6841424642812566,0.25430872360144996
DV_PHO_skewness logE,0.08478854249251837,0.0040767001931548245,0.7858455967639867,0.25373056257598836
DV_PHO_skewness Shimmer,0.11440988110059755,0.02464723141798456,0.7336936873594255,0.24915189028244328
DV_GLO_global avg var GCI,0.1142839003412752,0.075683118245114,0.6841424642812566,0.24702029891391053
DV_PHO_kurtosis DF0,0.1286682083770836,0.05998315396399436,0.686017671316257,0.2465347315612924
DV_GLO_global kurtosis std H1H2,0.12538673090911723,0.06212046197615767,0.6841424642812566,0.24585020096023985
DV_GLO_global skewness avg NAQ,0.11329894521962908,0.07020345966001705,0.6841424642812566,0.24545339324330706
DV_GLO_global kurtosis std NAQ,0.027694569312338775,0.1272405362677604,0.6841424642812566,0.24259178721378483
DV_GLO_global skewness std NAQ,0.09121208437850316,0.07319483562495838,0.6841424642812566,0.24178386506631722
PP_GF1_SD,0.07228329905424574,0.006698059752941171,0.7443369989738999,0.2394322744412544
DV_PHO_std Shimmer,0.10194376787084511,0.06725310411727888,0.6680830523036089,0.2376269452945714
PP_SHI_apq11,0.07182434290501735,0.07952313043480312,0.6763819646348138,0.2371602405801484
PP_GF4_SD,0.10794512326638855,0.036302366960292265,0.6881021826545607,0.237095271189719
DV_PHO_skewness ppq,0.13176337882062605,0.006238229230461504,0.6942807360428978,0.2361964538846099
DV_GLO_global std std H1H2,0.07610348778355061,0.06102028406586261,0.6841424642812566,0.23571850785755274
DV_PHO_avg apq,0.1089731629264157,0.006719902274826208,0.7004876130897807,0.2336208920809239
DV_GLO_global kurtosis avg H1H2,0.08370465430990408,0.04184615788579465,0.6841424642812566,0.23244520961780646
DV_PHO_skewness Jitter,0.13258052791588845,0.03494725117071554,0.6568025402954386,0.23229368046448817
DV_GLO_global std var GCI,0.07315999512848269,0.048521224347039545,0.6841424642812566,0.2320050443968334
