features,slope,target,target_slope,score
PP_MFC_1_kurt,0.11623324266518635,0.6336871722811648,0.8805028922350038,0.44581930927382957
PP_MFC_2_max,0.16930530155579096,0.37709127605774584,0.8954007150769628,0.3967540938486835
DV_PHO_avg Jitter,0.12940034602432546,0.44177250131368107,0.8548445094268637,0.3927765473613445
DV_PHO_skewness Shimmer,0.30225365279558064,0.29332133794114584,0.8598618379844849,0.3917396164397481
DV_PHO_kurtosis Shimmer,0.31781600544379124,0.30663929248624194,0.827023458835002,0.3883300618608193
PP_MFC_5_skew,0.09833163292174686,0.37914922090995967,0.8856773796235398,0.3801568456989012
PP_MFC_9_max,0.10589724638897102,0.3843062432319692,0.8349258367670997,0.36773376111591644
PP_MFC_7_sd,0.17298960063779767,0.5474687138398506,0.6113795111386151,0.3548789519291067
DV_PHO_skewness DDF0,0.2684301786060149,0.378038609832191,0.6777798617923118,0.35152964671694426
PP_MFC_7_kurt,0.19979023011785155,0.15806904133101088,0.9061818949337185,0.3513298748364385
DV_PHO_kurtosis apq,0.3710464830905813,0.16036129028622828,0.7826034276481477,0.3490806474841176
PP_MFC_4_max,0.19711992372635648,0.0005618455297308853,1.0,0.339564446127704
PP_F3_MEA,0.20417600448793816,0.06620654190876452,0.9136306780842303,0.3314760398000478
PP_MFC_5_sd,0.24796540109981804,0.16506921093827456,0.7561115067694546,0.31769383498536863
DV_PHO_skewness apq,0.3286153883647771,0.17778739988479042,0.6839321749365708,0.31534958012512426
PP_MFC_2_kurt,0.18804758140803118,0.1936384468024256,0.7602184252830054,0.3140846555671143
PP_F2_MEA,0.16496154618936235,0.2950134443802398,0.6879316072561595,0.31312515250978024
PP_MFC_5_max,0.1738069254805972,0.3684353962964909,0.6122418330078739,0.3105427840726044
PP_MFC_6_skew,0.24573668301370252,0.15927996624500199,0.7352548543103913,0.3095437844571084
PP_MFC_6_max,0.09878315594000196,0.20136166357824958,0.7952459781647718,0.30867084053199434
DV_PHO_skewness DF0,0.3913427497443076,0.3908461440012402,0.4377191004352833,0.30729581607975653
DV_PHO_std logE,0.22246129112127064,0.20923649966914207,0.7013693034399612,0.307212174173528
PP_F3_MED,0.16790346722877061,0.17736232914942787,0.7619744791371816,0.3065136194742656
