features,slope,target,target_slope,score
DV_GLO_global std std QOQ,0.11066422293630096,0.45400902367178275,0.724277884808224,0.35291846594767307
DV_GLO_global avg var GCI,0.10571266598344842,0.4294137486507425,0.7242778848082241,0.3457793358018425
DV_GLO_global kurtosis std HRF,0.09412679192724017,0.38507502366091456,0.7242778848082241,0.3323774797431439
DV_PHO_kurtosis Shimmer,0.09907845869487014,0.057969892284269055,0.9636143766572748,0.3233924778072237
DV_PHO_avg Jitter,0.12435940338876737,0.11846780654783287,0.8868614545072776,0.320547268666895
PP_F0_SD,0.12727398388944974,0.08312272775241673,0.9100203093506504,0.31924157152118926
DV_PHO_skewness Shimmer,0.10764642665732282,0.05444961238351343,0.9404572447841276,0.3172788618625812
PP_GF3_MED,0.06337929986843265,0.006402592827559174,1.0,0.3142765081805763
DV_PHO_avg ppq,0.09523230233983836,0.1093513768390075,0.8826770560539801,0.31118742149391354
PP_SHI_apq11,0.1306250914855766,0.027494129706735176,0.9175389550500751,0.3082602372388217
PP_JIT_M_abs,0.09645924356654088,0.11607386067783838,0.8434114859561821,0.3013337596696224
PP_GF3_MEA,0.05812175370906457,0.0011834496920672538,0.953582317203279,0.29799490832581343
PP_JIT_ppq5,0.09597316857657215,0.07447610246027946,0.8662739608963331,0.2976958475992842
PP_SHI_apq5,0.11415576572039264,0.0190515158291364,0.8845159011647966,0.2929488024508016
PP_JIT_abs,0.08338285796384502,0.08256292213905722,0.8475681300444541,0.29158774114086955
PP_JIT_local,0.0959785671133177,0.08406834902395398,0.8318070836686865,0.289754925779258
PP_JIT_M_ppq5,0.11199057560189321,0.11750033863538015,0.7869758667130348,0.2878659597931341
PP_SHI_local,0.10588822755840145,0.007148529438903976,0.8725285331158338,0.2847233378061564
PP_JIT_M_local,0.10596810293006272,0.12131900541390862,0.7752315339441366,0.2840928321227307
DV_GLO_global std var GCI,0.09394037513058445,0.1920393673119383,0.7242778848082241,0.2840812822965687
PP_GF5_SD,0.09323282059803914,0.04713680968113378,0.8364619028783937,0.2813693374034094
DV_PHO_std DF0,0.10244590200071177,0.13742952267048003,0.7479483035185591,0.2792310521233301
DV_PHO_avg DF0,0.1015113963937502,0.03508140751664978,0.832227952280034,0.27874101684192265
PP_F5_SD,0.09123564959938547,0.034145151206716275,0.8389711312431262,0.27847475709449404
DV_PHO_std apq,0.11117941872633164,0.04223481252630004,0.8133657861429017,0.27680432271971184
DV_PHO_skewness DF0,0.09610231681344479,0.0674699827488156,0.8002350044557514,0.27615846038661823
DV_PHO_std ppq,0.10404678935842247,0.07091477740314593,0.7911303342230122,0.2758771524893746
DV_PHO_kurtosis logE,0.15217401317861382,0.1483331433952678,0.6945247454848946,0.2758755121300081
PP_GF2_MED,0.06841388981969376,0.019240125688323197,0.8468904824660355,0.2725599541258302
DV_PHO_std Shimmer,0.16255825895837234,0.07014588526524589,0.7345666623967334,0.270418121827006
DV_PHO_std Jitter,0.10851865352052112,0.09483195828656338,0.7455829054915568,0.2690865919232121
DV_PHO_std logE,0.125033134906309,0.1766633202617706,0.651650090338994,0.26466748414840263
PP_SHI_M_apq11,0.12482709701588211,0.08466421993165754,0.7242253674778834,0.2633990846294558
PP_SHI_M_apq5,0.1438603314489782,0.03273783000302248,0.7452083732922713,0.26051903577823265
DV_GLO_global skewness avg H1H2,0.10520065191002208,0.08474585617097662,0.724277884808224,0.25950995986721576
PP_GF2_MEA,0.05840864069000479,0.002607838500947583,0.8211358199616879,0.2586744337517442
