features,slope,target,target_slope,score
DV_GLO_global avg var GCI,0.2022485997585422,1.0,0.7032539735061581,0.5014259120035559
DV_GLO_global avg avg QOQ,0.014362476006414973,0.9999999999999999,0.7032539735061581,0.46384868725313044
DV_GLO_global std avg H1H2,0.0,1.0,0.7032539735061581,0.4609761920518475
PP_F0_SD,0.20345921480997656,0.3265185178559044,0.9554466653510285,0.40895547203127997
DV_GLO_global avg avg NAQ,0.1958223539850994,1.0,0.25373758613047837,0.3652857466361634
DV_GLO_global avg std HRF,0.18203019383165,1.0,0.25373758613047837,0.3625273146054735
PP_LHR,0.035998502094161826,0.29643002413583963,0.9339371643154945,0.3614883557474406
DV_GLO_global kurtosis std NAQ,0.14075162261801805,1.0,0.2537375861304784,0.35427160036274713
DV_PHO_skewness Shimmer,0.15740274263182097,0.11371068259696732,0.9724469664302212,0.35164230910467237
DV_GLO_global avg avg H1H2,0.0997938999995011,1.0,0.2537375861304784,0.3460800558390437
PP_JIT_abs,0.049820786375154975,0.2937136540711386,0.8746592944735418,0.3457903591348782
DV_GLO_global skewness std H1H2,0.08510327450889514,1.0,0.25373758613047837,0.34314193074092253
DV_PHO_kurtosis Shimmer,0.129794807073989,0.09605381552537828,0.9540939228518264,0.3362005921516903
PP_JIT_M_abs,0.04486925791073725,0.10120526148230323,1.0,0.33427516695272325
PP_JIT_local,0.04559228973073082,0.31165302397859307,0.8241295958072891,0.3342705926829811
DV_PHO_kurtosis logE,0.12916322895247723,0.2318933873534461,0.8084777139786297,0.32634930682244584
DV_PHO_skewness ppq,0.10832794829360547,0.31574211569053195,0.7509330240087528,0.3258810257839799
DV_PHO_skewness logE,0.13874621523102462,0.4406054264670741,0.6189199678657857,0.3235765900227092
DV_GLO_global avg std H1H2,0.18247711879140596,0.24935335383253546,0.7032539735061581,0.3098099542682625
DV_PHO_std logE,0.22201598457188462,0.45512157318557045,0.504484554836268,0.3095289566616499
DV_PHO_kurtosis apq,0.19144103762598538,0.13759193245668547,0.782787222393491,0.30752235735741573
PP_JIT_ppq5,0.05800955402034382,0.2845940249558632,0.7396522631675624,0.3046460959933033
PP_GF1_MEA,0.273646558289802,0.0,0.8268142156500209,0.30277357635296664
DV_PHO_skewness Jitter,0.1857016731852846,0.3172795458769905,0.6210096339040798,0.30276311127752853
DV_PHO_std Jitter,0.11813814174732033,0.3115210395448943,0.6684659835026809,0.3020476832864919
DV_PHO_skewness apq,0.20851312894093457,0.14887267464769594,0.7367679018201516,0.29995116499615637
PP_GF1_MED,0.2528826409379146,0.02108412110138101,0.8005927544788677,0.29602538480658847
DV_PHO_avg DDF0,0.29208971095907355,0.14069692862474056,0.6740247992437014,0.2957996141211103
DV_PHO_kurtosis ppq,0.09875524500962632,0.3199271390010563,0.6478931396931533,0.2941007756601353
PP_F1_MEA,0.29211927257561326,0.017993357659545177,0.767361076015614,0.29313051673469315
PP_JIT_M_ppq5,0.0161364620667915,0.042972226391489746,0.9152410143334483,0.2885426533112652
PP_GF2_MEA,0.021616963849075396,0.061743931142911455,0.8900562418005951,0.2867762480957215
DV_PHO_kurtosis Jitter,0.1978045345995308,0.3154394146311984,0.5467611944007994,0.28244911889794555
PP_SHI_apq11,0.04248547560821965,0.1616335275933066,0.7767691518625034,0.2819362225787216
PP_GF3_SD,0.11534212915077703,0.41309370400839635,0.5136983036184781,0.28045134291779794
DV_PHO_kurtosis DF0,0.1635628117460181,0.3274375623728812,0.5512662035012775,0.27995181399280716
PP_GF2_MED,0.016100162642384917,0.004990449669128247,0.9083134426078388,0.27696167772811064
DV_PHO_avg Jitter,0.1984924627938198,0.09706314461330187,0.7031768725329457,0.27491734047197314
DV_PHO_avg ppq,0.15554226300466065,0.1187316872271152,0.7035523784330664,0.27185708793763086
PP_LHR_M,0.11137281318405429,0.2307538162535196,0.638449667117758,0.27149791683551816
DV_PHO_std ppq,0.09854628291633939,0.1706271308954184,0.6958481071866971,0.27112047146313156
PP_F2_SD,0.2004182825247936,0.23595240352759572,0.5285173878743227,0.25762697374915444
DV_PHO_std Shimmer,0.14615589770440424,0.22434777543883005,0.5667998366115821,0.255358074384063
DV_PHO_kurtosis DDF0,0.15575318864685614,0.33942594557817174,0.44054687601593845,0.24817118692869566
PP_JIT_M_local,0.04561891751120806,0.13482458253737198,0.6801670497752229,0.24688004406915148
PP_JIT_M_rap,0.014762653666566468,0.1896554507129622,0.6544771736289556,0.24670954550024055
PP_GF4_SD,0.058477486821794614,0.08641394100272581,0.7103095377839344,0.24639184395022068
PP_GF1_SD,0.09361407630998139,0.1395052426781504,0.6278682361618542,0.24195959678009013
DV_PHO_std DF0,0.08706511411892376,0.07091985169507241,0.6621068736104612,0.2337750478306912
PP_SHI_M_apq3,0.14052166483735373,0.022844095553524183,0.6565595958374629,0.23078323560709066
DV_PHO_skewness DDF0,0.18720169518540233,0.15587972047451207,0.5110932514367833,0.22973824458674347
PP_SHI_M_local,0.11305425884677058,0.04047705578898178,0.6441994408971897,0.22598994798575647
DV_PHO_std apq,0.09722199894837268,0.3003915644324174,0.4164414793363584,0.2194747346986864
PP_SHI_M_apq11,0.19211718516089718,0.00801071235976557,0.5909148574076761,0.21770057234442367
PP_GF2_SD,0.21578923823278556,0.029531924214936216,0.557045756529546,0.21765455565915498
PP_SHI_M_apq5,0.17251106458239565,0.005100155072069607,0.6036871835311058,0.21688340674382828
DV_PHO_avg apq,0.07153352495390618,0.11497195347599559,0.557999784519881,0.2104496287157444
DV_PHO_skewness DF0,0.19524625310882843,0.07944445887113914,0.501721512232525,0.20942681900930799
PP_F3_SD,0.10543496456869622,0.45701276214028524,0.2436710969039573,0.20844151251999773
PP_SHI_local,0.0415986900672527,0.11729628962529677,0.5654711558481965,0.20728515717423368
PP_F1_SD,0.11853584475164625,0.15616396092252474,0.4724058880517508,0.2044699255964857
PP_JIT_rap,0.03344050164573166,0.027847914842232736,0.6194764844342243,0.19949302436997182
PP_F0_SD_M,0.17624737351190914,0.07550198619653273,0.47206749750015425,0.1957452205015613
PP_HNR,0.12384126599367021,0.3733076136958151,0.21362347938170476,0.18218220043719924
PP_F5_SD,0.0759062145945898,0.32717195674771793,0.2555548922203342,0.17364069977194768
PP_GF4_MED,0.012867121569786725,0.03005562312310535,0.5385526867364169,0.17165313611565872
PP_F4_MED,0.018342395816834004,0.00010552974584052511,0.5535180191097349,0.1697502673327474
PP_HNR_M,0.1786291919630452,0.23727484131992888,0.22725627798364728,0.16322143211768544
DV_PHO_avg DF0,0.21413741952287796,0.16214220135293966,0.26075349872710674,0.16158908386094253
PP_GF5_SD,0.044222362301566155,0.06835181087540396,0.432759935612858,0.15576040586302162
DV_GLO_global avg std NAQ,0.06141100073006551,0.24935335383253668,0.25373758613047837,0.15074181444329077
PP_CPP_SD_M,0.06422472758265205,0.010024550444089609,0.4374456897022952,0.14658479003824137
PP_GF3_MEA,0.01815851533265224,0.08700903784636191,0.4002725568651802,0.14546572958767498
DV_PHO_avg Shimmer,0.11967052372753718,0.08848621817347115,0.3050585976239059,0.137573238576047
PP_GF4_MEA,0.01234441792438185,0.0787203667050448,0.35587272220383226,0.12891079192228724
PP_CPP_M,0.06217306158296436,0.23795663988391108,0.1459998942392792,0.1157237405593544
PP_F5_MEA,0.11739643921357389,0.2218167768212579,0.10401697657050461,0.11013857501918063
DV_PHO_avg logE,0.2709134772222639,0.19476300799072713,0.0,0.10287344744213456
PP_F0,0.035551199282222674,0.15536786976157194,0.16701515059927727,0.09605675247662071
PP_GF5_MEA,0.11149705145015171,0.0682711071041014,0.0423129660801865,0.05206107689011164
