features,slope,target,target_slope,score
DV_GLO_global avg var GCI,0.20696750048203458,1.0,0.7055054865799386,0.5030451460703885
DV_GLO_global std avg HRF,0.17000398154050692,1.0,0.7055054865799386,0.49565244228208294
DV_GLO_global std avg QOQ,0.14213284538554882,1.0,0.7055054865799385,0.4900782150510913
DV_GLO_global std std HRF,0.10675286562853896,1.0,0.7055054865799385,0.4830022190996893
DV_GLO_global avg std QOQ,0.014300970132817729,1.0,0.7055054865799386,0.46451184000054513
DV_GLO_global kurtosis std H1H2,0.0,1.0,0.7055054865799386,0.46165164597398156
PP_F0_SD,0.31076527850284325,0.214643000918343,0.9200774419591375,0.39183703851789564
DV_PHO_std logE,0.29133823949775417,0.36481600089254823,0.7720739316903577,0.38109382762979516
PP_LHR,0.09175727291955485,0.41425878530567184,0.8561995539030078,0.37877601708123126
PP_GF2_MEA,0.17636050290680705,0.17800492586952,0.9658958203853499,0.36954207816434637
DV_PHO_avg Jitter,0.2565558869476635,0.1514309739255277,0.9233230770742332,0.36616584399318464
DV_PHO_avg DF0,0.1728112014397113,0.3638535841388502,0.7687520535682798,0.3561512523931387
PP_CPP_SD_M,0.06342430657643948,0.31910450203658025,0.8630947424731827,0.35138940956638776
PP_GF2_MED,0.18742187408461475,0.19103569286356542,0.8810623637693842,0.3495620071636295
DV_PHO_skewness apq,0.3128563625196139,0.214729783078678,0.754172647803681,0.3425055126146966
DV_PHO_kurtosis logE,0.1840257450385918,0.40815591962256476,0.6708086754027703,0.34008673153419067
DV_PHO_avg ppq,0.20016690045082786,0.17311249137952747,0.8557710031747691,0.3400428038874781
DV_PHO_std DF0,0.2156004450103951,0.15862298936533864,0.8560609825852675,0.33959413111899395
DV_PHO_std Jitter,0.24022291096925794,0.09438229997793353,0.8812693178545344,0.33602095254469533
DV_GLO_global avg avg NAQ,0.20245581687813174,1.0,0.1345262591824789,0.33084904113037006
DV_PHO_kurtosis apq,0.3200587415226361,0.18335952503959224,0.7363837345099915,0.3307667499174227
DV_GLO_global avg std NAQ,0.1900000637878227,1.0,0.1345262591824789,0.32835789051230824
PP_GF1_MEA,0.2238616653284207,0.08954226390852277,0.8696890990740604,0.32806462876503295
DV_GLO_global avg avg H1H2,0.17718135855938297,1.0,0.13452625918247896,0.3257941494666203
DV_PHO_skewness logE,0.21181422743236453,0.5193702835945723,0.5038200645827902,0.323351435759953
DV_PHO_std ppq,0.20952122166959058,0.10476223661969865,0.8463000599562235,0.32198482147570984
DV_GLO_global avg std HRF,0.14520391905550958,1.0,0.1345262591824789,0.3193986615658456
DV_PHO_skewness DF0,0.18145681701650615,0.2133135623525804,0.7645964381004745,0.3189986854215887
PP_GF1_MED,0.2270231894404194,0.072074374315455,0.84801957626164,0.3178291043454396
DV_PHO_skewness Jitter,0.2376336205389819,0.17270548968969612,0.73169394749578,0.31021128077895443
DV_PHO_kurtosis DF0,0.13673887872975118,0.12508391130649194,0.8270709689602215,0.30674004426063967
DV_GLO_global avg avg QOQ,0.06852970886594001,1.0,0.1345262591824789,0.3040638195279317
DV_PHO_skewness ppq,0.18314405975929984,0.06085142795381287,0.8019055089511551,0.2924133216256597
DV_PHO_skewness Shimmer,0.2545879983036007,0.05283997117535251,0.7408304076592332,0.28637671475232823
DV_PHO_kurtosis Jitter,0.1681753584817064,0.16480243924160132,0.7027272972298333,0.2856538706756916
DV_PHO_std apq,0.06388726318484388,0.22026148972945672,0.7178867793756584,0.28320885888203046
PP_GF2_SD,0.17991238796165776,0.08337713776155473,0.7527024647633477,0.2826375014617245
DV_PHO_kurtosis Shimmer,0.20234042003852365,0.10918453749681473,0.7046736555583768,0.27916631504942147
PP_GF5_SD,0.07135656600153695,0.28946687937046417,0.6391300514811241,0.27837704848726064
PP_GF4_SD,0.20990538175933057,0.5242746843456862,0.34438916663232005,0.2763664974279837
PP_GF4_MEA,0.04519139815141041,0.2781907506723775,0.6503552489391466,0.27369254198012044
PP_F4_SD,0.18572052263157318,0.4732749045855051,0.3879514736115044,0.2718482727561422
PP_JIT_abs,0.04713006502788213,0.07171206117809165,0.8125018977515732,0.27110459762557126
