features,slope,target,target_slope,score
PP_MFC_1_kurt,0.055613020163774646,0.44378863683060776,0.9867795486088052,0.41810362782304844
DV_PRO_stddurpause,0.21000139213953314,0.30618018942050357,0.9825948694024,0.4133237866037525
DV_PHO_avg logE,0.27408893268361884,0.46380265023303235,0.7892148317682743,0.40753289862546416
DV_PHO_kurtosis Shimmer,0.33003049312580135,0.5633132863819109,0.668214304647174,0.4072987116147902
DV_PRO_max1Evoiced,0.19362485764216109,0.41791882085169957,0.8759354387839271,0.40598530837653524
PP_MFC_9_min,0.05853159980421778,0.4430239084338431,0.9360259505494718,0.40327008223414584
DV_PRO_stdEvoiced,0.19395151913264713,0.3967402954684323,0.8660767446116925,0.3977984010771452
DV_PRO_avg1Evoiced,0.13875057777700953,0.39822165443586743,0.8779381696949097,0.39068698007284164
PP_MFC_11_max,0.20542548079456097,0.36682087481672243,0.8507799791304635,0.3880243086022319
DV_PRO_1F0skw,0.24673722663272643,0.3974765298997214,0.7606376946586126,0.3769078861990594
DV_PHO_skewness Shimmer,0.3048201425815819,0.3760401972311991,0.7057221261000249,0.3666907156541236
DV_PRO_std1Evoiced,0.433786941782473,0.16645356907401915,0.7866237253219991,0.36435789822159914
DV_PHO_std Shimmer,0.2609840692190525,0.2021897682831099,0.8694019004008622,0.36356482603484663
PP_SHI_local,0.26173311948063865,0.3976417265295794,0.703488182957986,0.3628035104159184
PP_MFC_2_median,0.09865621443843002,0.36417355158431786,0.8320302569283794,0.3603837078622793
DV_PRO_std1Eunvoiced,0.14231008736497958,0.349691456668006,0.8052364919120757,0.35745582921362007
DV_PRO_maxdurpause,0.19715800735213582,0.14209711076988313,0.9401599829467004,0.35700387404690803
PP_SHI_M_local,0.16867913341150503,0.0907396339669983,1.0,0.3564207351740506
PP_MFC_10_max,0.2598504318573451,0.31793720143847,0.7403882490659599,0.35357086145087446
DV_PRO_kurtosislastEvoiced,0.10680921947915929,0.24378714911762836,0.8984862889225956,0.35185451785201766
PP_MFC_5_kurt,0.1262411941220447,0.2740689653373668,0.8560749585559818,0.3505879677255452
DV_PRO_avgdurpause,0.25180463827706306,0.1496338776189044,0.8749579562541262,0.35025678393637655
DV_PRO_avgmseEunvoiced,0.11841991875489924,0.3156350111119708,0.8217662419123712,0.3491226091026839
PP_SHI_M_apq5,0.3285454773704984,0.15746473630679958,0.8047659190421684,0.3465050552634501
PP_MFC_11_kurt,0.1200490177137672,0.17504210576655801,0.928134118602384,0.3462105655651081
DV_PRO_PVU,0.12469638693837812,0.2156877049403269,0.8655716556470451,0.3385327003168708
PP_DUR_WOP,0.1915291182710363,0.28991112157900006,0.7588025448059352,0.33842436749073784
PP_MFC_3_kurt,0.17576993326309062,0.17089794168323336,0.8683018807307693,0.33836903629265724
PP_MFC_11_mean,0.0656198329749958,0.2885440712554637,0.8392861450193108,0.3370458279146583
DV_PRO_PU,0.05408574302636665,0.22285938073675235,0.8892924852295794,0.33331973935833525
DV_PRO_F0tiltmax,0.14823367771301257,0.24114641038327,0.8104107732233041,0.33305657010541123
DV_PRO_avgEvoiced,0.3129456340791696,0.19227568157757227,0.7226294811922905,0.3274468915679142
DV_PRO_F0tiltskw,0.23475919727633243,0.16862065448013977,0.7802062189917381,0.32316886877282286
DV_PRO_avglastEvoiced,0.3442660466231237,0.2540678792613201,0.63407877290685,0.32259381101200973
DV_PRO_kurtosisEunvoiced,0.1983899886020029,0.33805488279748247,0.6597252298667738,0.3221092873798034
DV_PRO_maxlastEvoiced,0.349888856233423,0.32637406224437093,0.5572763639427626,0.31875419599060606
PP_MFC_12_min,0.11859292238263033,0.2260716397888335,0.7890076114735457,0.31693877786579816
PP_MFC_7_kurt,0.177017785397748,0.44453999255400606,0.5638296318367833,0.31568744476908606
DV_PRO_kurtosis1Eunvoiced,0.20486288462280838,0.21445845694090962,0.7180633077705622,0.31000618349095777
PP_MFC_4_min,0.14875167807087514,0.4965807259959628,0.5195862615929726,0.3097713955910575
PP_MFC_3_skew,0.07126487170316774,0.15186596104764685,0.8450652459184782,0.30573903837808875
DV_PRO_skwtiltEunvoiced,0.34008499943651727,0.020248216632262665,0.775529567465623,0.305737924285056
