features,slope,target,target_slope,score
DV_GLO_global avg avg NAQ,0.2569153074623491,1.0,0.7616520385363084,0.5298786730533623
DV_GLO_global avg std NAQ,0.251327765006157,1.0,0.7616520385363084,0.528761164562124
DV_GLO_global avg var GCI,0.21862093373977068,1.0,0.7616520385363084,0.5222197983088466
DV_PHO_skewness DDF0,0.3081307115641169,0.38293332926660123,0.8197618439459486,0.4032880278132583
DV_PHO_kurtosis logE,0.2411438681448046,0.32785564172263365,0.8543403785963011,0.3864947976385097
DV_GLO_global std avg NAQ,0.184023058783924,1.0,0.2995322750547406,0.37666429427320697
DV_GLO_global std avg H1H2,0.08300890351800037,1.0,0.2995322750547406,0.35646146322002226
DV_GLO_global skewness std QOQ,0.08195651846790394,1.0,0.2995322750547406,0.35625098621000295
PP_F0_SD_M,0.19762013765988437,0.36031986820450984,0.7412452216134324,0.35197756106713407
PP_JIT_M_ppq5,0.2579013557271901,0.09293377540852632,0.9009542265903527,0.3450999829746754
PP_JIT_M_abs,0.26679129218399633,0.16794442336443485,0.8277474250929917,0.3436685918058055
DV_PHO_kurtosis Jitter,0.18605960096359375,0.21540290261361586,0.8324681774088187,0.3408030990687683
PP_SHI_M_local,0.25658737843771096,0.45996527191831654,0.5808097383358499,0.3405517151678763
DV_GLO_global std var GCI,0.0,1.0,0.29953227505474067,0.3398596825164222
DV_PHO_avg DDF0,0.20378072663352484,0.21688213359973957,0.8162496812126437,0.33985158309043295
DV_PHO_kurtosis DF0,0.1331230917213658,0.2764092511776811,0.8077221583084828,0.33804357863123824
PP_SHI_M_apq11,0.2917443377631558,0.4242485205524202,0.5691678717893915,0.33516135922755363
DV_PHO_skewness Jitter,0.20484791692007828,0.2436910422910591,0.7748692798298008,0.3343531279057207
DV_PHO_skewness apq,0.3800795334737983,0.16453152225012305,0.7217493501768822,0.3336735923103551
PP_JIT_M_local,0.3180300112029231,0.10032117979250259,0.8069235262670917,0.3307633550688378
DV_PHO_kurtosis apq,0.4038353320822543,0.021916412339773095,0.814302833625336,0.3305370195889949
PP_JIT_M_rap,0.2964451420558341,0.05840345536414674,0.8476008035731528,0.32817013332414935
PP_SHI_local,0.2524976699899469,0.37435087465577693,0.6064968932640217,0.3260363206411401
PP_SHI_apq11,0.25894412378649345,0.36595511664723734,0.5656817702236635,0.3129821349862071
PP_LHR,0.15362752722122497,0.46670724338719605,0.5176866915594938,0.3027083237588921
PP_GF5_MEA,0.23270963951604173,0.13432199519213098,0.7411311205474386,0.30246176286547266
PP_JIT_abs,0.1881827974320868,0.2052412191649929,0.6862993120429762,0.29483665789055846
PP_LHR_M,0.19298271012658302,0.4315212194330811,0.4898922200704278,0.2934445129047152
PP_GF4_SD,0.2258192130718234,0.3118707001069867,0.5660585867748174,0.2929490936735566
DV_PHO_skewness Shimmer,0.13461752305668065,0.2280204628793893,0.6449074064394931,0.27740084226303136
DV_PHO_kurtosis Shimmer,0.09175197969491923,0.20546822278994487,0.6882613067673264,0.276195843666668
PP_F0_SD,0.2963124771913492,0.1517459048098609,0.5861617514236829,0.27304749706783993
DV_PHO_kurtosis DDF0,0.14985692281622112,0.17732740079100062,0.6227437328361421,0.261126354611837
PP_JIT_local,0.22313504265541362,0.04692490370125098,0.6750098056351752,0.25886117614694804
PP_GF5_SD,0.23623524913601832,0.36743836576462385,0.3975851229104697,0.25838217814150055
PP_GF5_MED,0.2072799683942084,0.1081158339012645,0.6255306305792305,0.25614414132792696
PP_F1_SD,0.24789414378979197,0.10847080995015039,0.5640739124582548,0.2459187049829724
DV_PHO_std Shimmer,0.21056309619717423,0.22391963870773948,0.48579611365007747,0.24383136301139294
PP_GF3_SD,0.09787920130020698,0.12516573795278407,0.6316601521023779,0.2403653203789508
DV_PHO_std DF0,0.036822726872851395,0.3032015805485945,0.5189497628273273,0.2388498693599171
DV_PHO_avg Shimmer,0.19234545485392376,0.2411625268688639,0.4662178008224281,0.23862506293472915
DV_PHO_avg apq,0.3855322392919179,0.2859228773029263,0.27178072055956737,0.23012138335198537
PP_GF2_SD,0.13889846531274389,0.3031574224871459,0.3804236416900506,0.21769614119135045
DV_PHO_skewness logE,0.17989103019446567,0.017857077005137785,0.5846741664436097,0.21584472522326048
DV_PHO_skewness DF0,0.21473703497975946,0.0861446114226447,0.4997261837397686,0.21440141497354367
PP_GF1_SD,0.22541026358398764,0.012520071314098912,0.5193258218332331,0.20400981709529217
DV_PHO_skewness ppq,0.27320649727868457,0.022992021324967006,0.45424453770530726,0.19666266609857086
DV_PHO_kurtosis ppq,0.2755928820102798,0.0036671436135179295,0.4439674932965917,0.18922561029441295
DV_PHO_avg DF0,0.21354376912754622,0.22681240507403566,0.29545602520627195,0.18804866265589976
DV_GLO_global std std NAQ,0.16812544647056468,0.2440502495385866,0.2995322750547406,0.18449733419518177
DV_PHO_avg logE,0.20359306357651866,0.03495867114284742,0.44868578498610406,0.1840640159968468
PP_GF1_MED,0.2159151404564018,0.10864913897376419,0.3652958907531185,0.17993408006065698
DV_PHO_std apq,0.3828480680916096,0.14679130422478964,0.21502391795136375,0.17777461505992848
PP_F1_MED,0.1898325331220356,0.06360780024412718,0.40780611451171683,0.17621029103895397
PP_GF1_MEA,0.22176353899381665,0.03750383592685273,0.4049559020214165,0.17521543738690146
DV_GLO_global skewness avg H1H2,0.11794275094494024,0.24405024953858534,0.29953227505474067,0.17446079509005658
PP_F0,0.13092417516969848,0.14272489741332023,0.35062522650573974,0.16705362733899168
PP_GF4_MEA,0.15311066131560863,0.1740996218450807,0.2953067127875284,0.16273905156065044
PP_HNR_M,0.2552408430259007,0.056235813537891526,0.26053494919549425,0.1432676067483013
DV_PHO_avg Jitter,0.10491072343443747,0.019834306641734852,0.3788319247635146,0.13959029877637558
PP_GF4_MED,0.08472194243624837,0.26733292315006985,0.1626866398391628,0.13258361122651596
PP_HNR,0.26522426929356896,0.020947285562090624,0.2322394194736115,0.12795350109131992
DV_PHO_avg ppq,0.06670328714793575,0.015320138859748105,0.35027263397444725,0.12225248233685834
PP_CPP_SD_M,0.22480921732497058,0.03307060265994353,0.2281931594644046,0.12168744196930138
DV_PHO_std logE,0.11154013464919525,0.33233579164940125,0.03889344463826792,0.11706000823366973
PP_CPP_M,0.2555179735372061,0.0018546672569828733,0.18892124352768577,0.10824363457999267
PP_CPP_M2,0.24890069468547601,0.0,0.1886082912184921,0.10636262630264284
PP_GF3_MED,0.07531541914656725,0.20173815130285835,0.07777910955019096,0.08883135452008532
PP_GF3_MEA,0.1400321702638094,0.23359577183178934,0.0,0.08640537701070922
PP_GF2_MEA,0.1476539446738817,0.18046883381274542,0.017305730410226188,0.07983971651103056
PP_GF2_MED,0.08372793054290585,0.0418423409659995,0.11067201913082383,0.0604077770893282
PP_F2_MED,0.09632204241595003,0.012691206456413525,0.10249986073096967,0.05318716831658429
