day,PP_F0,PP_F0_M,PP_F0_SD,PP_F0_SD_M,PP_CPP_M,PP_CPP_M2,PP_CPP_SD_M,PP_DUR_WP,PP_DUR_WOP,PP_JIT_local,PP_JIT_abs,PP_JIT_rap,PP_JIT_ppq5,PP_JIT_ddp,PP_JIT_M_local,PP_JIT_M_abs,PP_JIT_M_rap,PP_JIT_M_ppq5,PP_JIT_M_ddp,PP_SHI_local,PP_SHI_localdb,PP_SHI_apq3,PP_SHI_apq5,PP_SHI_apq11,PP_SHI_dda,PP_SHI_M_local,PP_SHI_M_localdb,PP_SHI_M_apq3,PP_SHI_M_apq5,PP_SHI_M_apq11,PP_SHI_M_dda,PP_MFC_1_mean,PP_MFC_1_sd,PP_MFC_1_skew,PP_MFC_1_kurt,PP_MFC_1_median,PP_MFC_1_min,PP_MFC_1_max,PP_MFC_2_mean,PP_MFC_2_sd,PP_MFC_2_skew,PP_MFC_2_kurt,PP_MFC_2_median,PP_MFC_2_min,PP_MFC_2_max,PP_MFC_3_mean,PP_MFC_3_sd,PP_MFC_3_skew,PP_MFC_3_kurt,PP_MFC_3_median,PP_MFC_3_min,PP_MFC_3_max,PP_MFC_4_mean,PP_MFC_4_sd,PP_MFC_4_skew,PP_MFC_4_kurt,PP_MFC_4_median,PP_MFC_4_min,PP_MFC_4_max,PP_MFC_5_mean,PP_MFC_5_sd,PP_MFC_5_skew,PP_MFC_5_kurt,PP_MFC_5_median,PP_MFC_5_min,PP_MFC_5_max,PP_MFC_6_mean,PP_MFC_6_sd,PP_MFC_6_skew,PP_MFC_6_kurt,PP_MFC_6_median,PP_MFC_6_min,PP_MFC_6_max,PP_MFC_7_mean,PP_MFC_7_sd,PP_MFC_7_skew,PP_MFC_7_kurt,PP_MFC_7_median,PP_MFC_7_min,PP_MFC_7_max,PP_MFC_8_mean,PP_MFC_8_sd,PP_MFC_8_skew,PP_MFC_8_kurt,PP_MFC_8_median,PP_MFC_8_min,PP_MFC_8_max,PP_MFC_9_mean,PP_MFC_9_sd,PP_MFC_9_skew,PP_MFC_9_kurt,PP_MFC_9_median,PP_MFC_9_min,PP_MFC_9_max,PP_MFC_10_mean,PP_MFC_10_sd,PP_MFC_10_skew,PP_MFC_10_kurt,PP_MFC_10_median,PP_MFC_10_min,PP_MFC_10_max,PP_MFC_11_mean,PP_MFC_11_sd,PP_MFC_11_skew,PP_MFC_11_kurt,PP_MFC_11_median,PP_MFC_11_min,PP_MFC_11_max,PP_MFC_12_mean,PP_MFC_12_sd,PP_MFC_12_skew,PP_MFC_12_kurt,PP_MFC_12_median,PP_MFC_12_min,PP_MFC_12_max,PP_F1_MEA,PP_F2_MEA,PP_F3_MEA,PP_F4_MEA,PP_F5_MEA,PP_F1_MED,PP_F2_MED,PP_F3_MED,PP_F4_MED,PP_F5_MED,PP_F1_SD,PP_F2_SD,PP_F3_SD,PP_F4_SD,PP_F5_SD,DV_PHO_avg DF0,DV_PHO_avg DDF0,DV_PHO_avg Jitter,DV_PHO_avg Shimmer,DV_PHO_avg apq,DV_PHO_avg ppq,DV_PHO_avg logE,DV_PHO_std DF0,DV_PHO_std DDF0,DV_PHO_std Jitter,DV_PHO_std Shimmer,DV_PHO_std apq,DV_PHO_std ppq,DV_PHO_std logE,DV_PHO_skewness DF0,DV_PHO_skewness DDF0,DV_PHO_skewness Jitter,DV_PHO_skewness Shimmer,DV_PHO_skewness apq,DV_PHO_skewness ppq,DV_PHO_skewness logE,DV_PHO_kurtosis DF0,DV_PHO_kurtosis DDF0,DV_PHO_kurtosis Jitter,DV_PHO_kurtosis Shimmer,DV_PHO_kurtosis apq,DV_PHO_kurtosis ppq,DV_PHO_kurtosis logE
0,182.868594008732,183.11847547120573,53.87215506533456,25.763494253753052,0.033896649355326776,0.019033968323772632,0.03684038339838303,21.736,13.592000000000004,0.01826223303582725,9.455308604717744e-05,0.007117033505784873,0.0075422228383900764,0.02135110051735462,0.01936971239479658,0.00010802137192666983,0.004944493720744686,0.007450462014908277,0.014833481162234057,0.12208373114461316,0.12208373114461316,0.04951607487320524,0.07233555273294848,0.14529172755473527,0.1485482246196157,0.14911451226460096,0.14911451226460096,0.06781789037471296,0.11393845437606191,0.10691210329803583,0.20345367112413887,-105.10374540654273,134.5895553964116,0.15315863999868212,-0.7267139975193655,-133.01951285174704,-447.8082153421754,179.43087406457866,-20.83738213106038,80.00047560985281,-0.9795730879548915,1.3803044904732769,-5.771291731143034,-335.2077688172604,195.64008740945758,14.722010148492695,58.325670618169724,0.6201982792241784,0.3762402435078127,7.801512901403614,-120.90788387589399,192.63624064697476,12.208354849042822,44.144570941201245,-0.5171427308689502,0.4571927236487534,17.711196699497286,-146.94671625126765,120.05909812305136,18.924142406209263,39.40986960105531,-0.6866472619156943,0.8162964831940496,24.28136811177376,-114.15269761908377,123.19812906075964,-11.534980780203993,38.52208317880622,-0.5488601072136912,-0.1784309841681675,-5.015499189179854,-133.00450358027928,79.43989563533924,-4.812819470969219,29.59176482781188,-0.03075992672262523,0.2124183651942375,-4.383053972448622,-92.99401209160094,84.01287517080151,-17.475948206986267,30.119314285302814,-0.26426495774291536,-0.00328215672899157,-14.634052774835084,-110.31508862378516,62.43777798838545,-13.075645697493728,29.567364254909666,-0.31969328780015976,0.075122586428225,-11.69554391095759,-103.1240123780427,62.65740380646296,-22.913203885064917,31.019922001721092,-0.3426622316704408,-0.28625052765474024,-20.40369785498357,-110.3714690377053,51.87264692308788,-18.63464232746749,25.832645997878323,-0.3650785487312707,-0.15404336116678508,-15.256698836231772,-101.70790849200876,52.138233500217346,-0.544698415860054,22.443474376005376,-0.26586516032026475,0.12777917733941857,1.4479064694412687,-60.03442247425513,59.66085680337778,1060.034985020221,2030.0248494937805,2975.0416661245936,3871.9584399306837,4469.031792590008,1119.4044773283867,2039.8946938272934,2943.720268420003,3860.6416941915395,4523.016668587368,404.61096735182065,387.9258289059054,288.6102684029131,252.43689599949812,224.7686036316423,-0.38338878750801086,0.0563710518181324,4.329959432377892,8.454407897936564,37.5566580109008,4.571759965832984,-28.64442120089032,23.331012725830078,32.127986907958984,6.504839289439262,13.820755818820931,37.647574772389575,5.1021440730602095,6.603013431114209,-1.9510021449049941,0.11967039672288791,4.007731469690725,3.2404386909742144,2.755151616397953,2.0256319979019968,-0.3200483486130067,14.91835480402456,8.053958304313461,21.374918857963795,12.206445458667252,12.001021094086354,4.6627700244115475,-0.5857571942920776
1,185.26773316561363,186.14484547911815,39.911873708488045,23.76572945496838,0.033735283502391765,0.01687982649196283,0.03928667624013455,21.76,16.656,0.012252647720022125,6.46269667720072e-05,0.00435638099711361,0.005257631354894723,0.013069142991340831,0.010920571928853021,7.90822738533269e-05,0.0033297005659387114,0.002288413881772491,0.009989101697816135,0.12554266179251142,0.12554266179251142,0.04973502391508355,0.06467494981202994,0.09632587631238718,0.14920507174525063,0.20103438744599728,0.20103438744599728,0.04964165116949551,0.11052422600956893,,0.14892495350848653,-129.72600074274428,144.38042261807706,0.3014637993886549,-1.032051840403521,-166.62089327889024,-464.48531714203546,179.56173809706593,-29.533289596209144,81.19386284443551,-0.543291977256369,-0.06191669654107734,-15.430984214556922,-269.39625477956866,164.10688407195337,18.896236389310673,58.68546685023643,0.7069083245031523,0.4394705729613322,7.011266988801847,-133.5999934109239,225.15811706548357,2.6088830551619466,44.3109989888259,-0.5836678185302442,0.3063673843162511,9.885056474023298,-150.49256515567066,95.65568218408453,15.757124304641895,37.66728823852456,-0.5370936407477878,0.7994733575464319,19.399130521456776,-123.30312228948836,119.76429991180534,-15.668290514247317,41.973927640567254,-0.682995654416438,0.2579136162558764,-6.417515322648562,-156.4888848286097,82.94012471979332,-6.582121790192184,33.97586914065316,-0.3831195729114712,1.2408135463166285,-3.915477782034963,-161.3738599930969,112.27131463135588,-16.43680734880996,33.74905567763298,-0.3074042326017165,-0.2672738938430599,-12.362102162340731,-127.85892293581826,92.63563632472248,-9.967110930849499,26.68970027824889,-0.43386273070570847,0.06420077216286524,-6.590928143944398,-94.18296987095361,59.18146677127111,-18.0991624755663,28.95756011900289,-0.5444955136626606,-0.012927721544922832,-12.631366781797265,-122.290339842012,45.84322831887177,-17.295832420056165,25.829321087141636,-0.4815066423529505,0.3789238678014848,-13.964460282129501,-121.23473166633904,46.95513823159392,-1.4563667217845044,23.511171138199586,-0.05589142754768194,0.40931156268982605,-1.2516823150339271,-75.58414836607163,83.57801171215405,1060.182245880752,2030.479403675003,2975.62794820741,3859.001924400497,4526.584083802304,1144.0131493819,2052.4721610700844,2959.3819513560366,3838.1705048645913,4574.893277297035,397.7052569295661,387.05880652193065,286.3368973976468,252.5721971169399,208.80291126279002,-0.8961442708969116,-0.6515007019042969,4.689502615482438,7.060828013045384,41.852649713513394,5.894420386313059,-30.699401151424063,23.817363739013672,32.605106353759766,8.255063215093758,11.771067396676045,30.327319997025015,8.665069738712575,5.364315277825525,-0.37710904002837153,-0.16229642087127416,3.540451220127694,2.99543588013069,0.872574148313974,2.89537352451772,-0.13405661514222392,12.155466843794459,5.89385294274342,13.647194073968503,10.493118580247408,0.7407850565930367,9.222658952613243,0.37573577338927855
2,190.94659994271666,191.06401931884864,38.09303222326031,25.09599357765367,0.03488838394546845,0.02165862410768361,0.039381119938140516,14.256,12.879999999999999,0.013170495815773387,6.663245432851008e-05,0.005947612526766902,0.0059829097939419805,0.017842837580300707,0.012108451276003884,6.666362973097587e-05,0.00508218862493665,0.005901641591029826,0.01524656587480995,0.11335539239811006,0.11335539239811006,0.04103075904825352,0.0536448880145823,0.100575042481165,0.12309227714476056,0.14082892733642122,0.14082892733642122,0.05552736754110651,0.07136767545784589,0.16918273923174415,0.16658210262331952,-128.4376989418887,150.85611366846697,0.19604728753671946,-1.14954722989723,-165.73170171827803,-475.05559195464394,179.17408482636625,-25.73611501238891,92.12756199025249,-0.9730470485933875,0.4608156598308679,1.3554330497411287,-326.55311471582627,138.04018714329084,20.98719641079185,53.270233948796225,0.6918598239219375,0.8458961788753769,13.241653417759787,-100.95448708712162,232.15793720180366,7.334863109629686,52.286309320415405,-0.8942984855882826,1.1197190554129417,16.150425461008183,-207.8868692326002,131.9877510418132,19.790606954951286,41.598142004152834,-1.047601286391797,1.6120458433925728,26.429718140275977,-152.50570203792213,103.31807276269747,-11.533778746927135,42.25520075257937,-0.6772005570232781,0.19703864024030704,-4.894599080114169,-152.6311681754285,65.78367343162853,-4.453622751411601,32.45768644517628,-0.16445429815223228,0.23851410451357458,-0.7597513000815876,-114.60233204007177,95.19964062170126,-17.69028451706832,38.69376749986222,-0.2212906773554358,-0.47574521558136285,-16.539615881334097,-124.73211574496369,81.87701781958863,-8.456124265676522,27.816599816514145,-0.3210563195559429,-0.12980553819202312,-5.132180012205241,-105.9818166292029,61.34350293124809,-15.077199745036035,29.956881736802707,-0.43355098046496776,-0.3298933321394162,-11.672248668915579,-104.40929349498708,52.77820874823326,-16.43355813762724,28.187790120868296,-0.5270336943322781,-0.05534081451542017,-13.257193864966887,-106.08710428732154,40.17088428603088,2.558092835691598,22.177940320358672,-0.34490703456767535,0.16274584618102939,4.037553921770071,-73.86639815088499,51.793476315026474,1052.3449643991885,2033.10771553696,2969.4009452319633,3858.848714619036,4515.9791771078035,1116.6602069197597,2028.5478110224685,2938.8586522946184,3861.185585748609,4544.131573873377,428.8014717789701,388.12128884464437,296.03031340439094,241.5936221505666,209.46103217031148,-0.5167900323867798,0.037224240601062775,3.164849170713266,9.735805524807036,39.45703795481467,3.279870793304863,-32.61144009233974,16.469804763793945,22.320537567138672,5.062956916571926,13.678652684022888,30.509806361648984,4.185348315408573,4.9752470709042385,1.2534683002126437,0.1714619517924304,3.704630521170017,2.4113237896746433,1.060994043851961,1.884170440011364,-0.311766582627082,12.421039743417879,6.801071873449024,14.919230375222043,6.239402200326271,1.0004116480755467,2.7861801726274704,0.12565122146890895
