features,slope,target,target_slope,score
DV_PHO_avg DDF0,0.1717980975755016,0.16536239236131056,,
DV_PHO_avg DF0,0.3418671869648429,0.32906054667743456,,
DV_PHO_avg Jitter,0.03909241610867458,0.037627980415052276,,
DV_PHO_avg Shimmer,0.24713797499591308,0.2378799728599649,,
DV_PHO_avg apq,0.1932625705962203,0.1860227876716889,,
DV_PHO_avg logE,0.05218541584303367,0.050230505063546226,,
DV_PHO_avg ppq,0.0019700006582361543,0.0018962027309765452,,
DV_PHO_kurtosis DDF0,0.22839955922091665,0.21984351433484908,,
DV_PHO_kurtosis DF0,0.2831249818550145,0.2725188753398285,,
DV_PHO_kurtosis Shimmer,0.01432576043865151,0.013789105071372033,,
DV_PHO_kurtosis apq,0.0,0.0,,
DV_PHO_kurtosis logE,0.203425426657644,0.19580493436165478,,
DV_PHO_kurtosis ppq,0.11771431850736397,0.11330463839976011,,
DV_PHO_skewness DDF0,0.05922291872811085,0.05700437700828402,,
DV_PHO_skewness DF0,0.2214251927831532,0.21313041369154218,,
DV_PHO_skewness Jitter,0.26209718413443667,0.2522787970954444,,
DV_PHO_skewness Shimmer,0.00867715049346692,0.008352096936627204,,
DV_PHO_skewness apq,0.010730101960925822,0.010328143067822424,,
DV_PHO_skewness logE,0.13211925447430142,0.12716995301570028,,
DV_PHO_skewness ppq,0.09249706098657832,0.08903204114008585,,
DV_PHO_std DF0,0.19844791300431722,0.19101388267167055,,
DV_PHO_std Jitter,0.2646945528671197,0.2547788661505873,,
DV_PHO_std Shimmer,0.24663139254395094,0.2373923674244746,,
DV_PHO_std apq,0.1681762444425666,0.16187621697697446,,
DV_PHO_std logE,0.1822403462747996,0.17541346539946698,,
DV_PHO_std ppq,0.13232547165307637,0.12736844512073203,,
PP_CPP_M,0.10413505498789173,0.10023406582780438,,
PP_CPP_SD_M,0.1874098303646233,0.18038929614748372,,
PP_F0,0.011802816328929225,0.011360672628490815,,
PP_F0_SD,0.00547837991250785,0.005273155066215398,,
PP_F0_SD_M,0.07716606642158205,0.07427535888153046,,
PP_F1_MEA,0.061141257553393814,0.0588508532032194,,
PP_F1_MED,0.0943862858373922,0.09085049399519839,,
PP_F1_SD,0.018585028437004526,0.017888817209372042,,
PP_F2_MEA,0.14378128260573947,0.1383951114942564,,
PP_F2_MED,0.01209744935346776,0.01164426844528931,,
PP_F2_SD,0.22603881143759358,0.21757120220379983,,
PP_F3_MEA,0.06440722311475529,0.06199447287199374,,
PP_F3_MED,0.19288534631916696,0.18565969454207545,,
PP_F3_SD,0.10658309763556544,0.10259040268213937,,
PP_F4_MEA,0.07705597879562727,0.07416939523318863,,
PP_F4_MED,0.14284648315793458,0.13749533044168064,,
PP_F4_SD,0.12535362545052803,0.12065777030245103,,
PP_F5_MEA,0.24961754816728998,0.2402666590773348,,
PP_F5_MED,0.29939701041850975,0.28818133964999704,,
PP_F5_SD,0.2993789265402372,0.28816393320943345,,
PP_JIT_M_local,0.14061645651564425,0.1353488425247434,,
PP_JIT_M_ppq5,0.2592341384260633,0.24952300355373572,,
PP_JIT_M_rap,0.18406670712769438,0.177171409196353,,
PP_JIT_abs,0.11948627111566178,0.11501021213191544,,
PP_JIT_local,0.13912738885609902,0.13391555662667326,,
PP_JIT_ppq5,0.2049124140769311,0.19723621794706497,,
PP_JIT_rap,0.13459050914308798,0.129548632348776,,
PP_SHI_M_apq11,0.3214081392517247,0.3093679125736807,,
PP_SHI_M_apq3,0.1817340602738261,0.17492614530965483,,
PP_SHI_M_apq5,0.1959319386519241,0.18859215889298575,,
PP_SHI_M_local,0.21743539026428288,0.20929007262327373,,
PP_SHI_apq11,0.23516864261085185,0.22635902201071828,,
PP_SHI_apq3,0.17914192295487727,0.17243111169496653,,
PP_SHI_local,0.19165464110781907,0.18447509261159978,,
