features,slope,target,target_slope,score
DV_PHO_std logE,0.49596678573819186,0.9111579529859647,0.808273782364769,0.5694649801035603
DV_GLO_global std avg H1H2,0.5733643782896511,0.4415232886443322,0.9798440778351603,0.5190069211695614
DV_GLO_global skewness avg NAQ,0.23025530167720587,0.8668927640456507,0.757918992438499,0.49014994907840354
PP_F0_SD_M,0.1936925876648669,0.5017125864437223,0.8742331865631475,0.4264366201128482
DV_GLO_global std std H1H2,0.47414633728748473,0.22866703670419583,0.8261756911095521,0.3998487339664115
DV_PHO_skewness logE,0.07291447133333305,0.2957818432881138,1.0,0.38852835508869504
PP_GF2_MED,0.11228018354823721,0.38193274733854604,0.8442374515241938,0.37121045900154215
DV_GLO_global avg avg H1H2,0.12548254130967726,0.23553887188749809,0.9414819703532834,0.366425817339795
DV_GLO_global avg avg HRF,0.24049704254967674,0.25468420989239116,0.8475497518588975,0.36603538654070233
DV_PHO_avg DDF0,0.5369990665260957,0.005082247104495464,0.8480334541316458,0.36308041132083674
DV_PHO_skewness DDF0,0.3849590719748703,0.0677608214098719,0.8869049635369368,0.36000350880852305
DV_GLO_global avg avg QOQ,0.13657278484165555,0.42536142840875124,0.7487256595454014,0.35827261193413934
DV_GLO_global avg std H1H2,0.4337591856346073,0.02915342967680784,0.8801005966719108,0.35807037354769666
DV_PHO_skewness DF0,0.40355673924420843,0.0984366317318977,0.7877129695561651,0.34163439664866563
DV_GLO_global std avg NAQ,0.17340436658244168,0.3903169391417279,0.6965336518191131,0.3412202036476542
PP_GF3_MED,0.09981822022618102,0.18543847456759321,0.9078672908612025,0.33868344994549526
PP_GF2_MEA,0.13565311382973058,0.3303873056795096,0.7603076789857971,0.33781975288156263
DV_PHO_avg apq,0.43156215785885305,0.20418223769749558,0.6524843056953445,0.33310328270474787
DV_GLO_global avg std QOQ,0.20176116282714984,0.0850112716888961,0.8970853066498068,0.330730642482596
DV_PHO_avg DF0,0.41687394591831295,0.043213053035543056,0.7576754801389163,0.3214806964842232
DV_PHO_std Shimmer,0.19879011959496357,0.23429006292710688,0.728647622974933,0.3169248265432493
DV_GLO_global avg std HRF,0.24799594203164405,0.17477300964038409,0.7199387416673196,0.3092740633166207
DV_GLO_global std avg QOQ,0.10826112828059743,0.41295825079010473,0.5914962274617456,0.30234065659216935
DV_GLO_global avg var GCI,0.2351788262929657,0.1343018185992677,0.7238145100323131,0.297755572918104
DV_GLO_global std avg HRF,0.20679896323834562,0.2126009393917601,0.6761464411550002,0.2973539598421092
DV_GLO_global skewness var GCI,0.6189066469391676,0.11288360191146357,0.4823775039045137,0.2967154810370536
DV_PHO_std apq,0.48024516313389387,0.031693032365697156,0.6418872862875663,0.29653847660447297
DV_PHO_skewness Jitter,0.3744366589207876,0.47467761546724846,0.34271932668278426,0.2963725336558049
PP_GF5_MED,0.036415388220528075,0.30979727349169706,0.6980934613131272,0.29416043441096806
PP_GF3_MEA,0.1789099537827862,0.05961380996578653,0.807250681925216,0.29286064782556864
PP_GF4_MEA,0.04518968545538694,0.34642299379830616,0.6529379586086043,0.2915250731232352
PP_SHI_apq3,0.1740140581718036,0.03230687923151479,0.8228890407823337,0.2897462436769395
PP_GF1_SD,0.10463160189037173,0.12518784712422817,0.79030582209255,0.28931502878689636
PP_CPP_SD_M,0.3397482728569968,0.00180364043878762,0.7179527096046512,0.28378637756249164
PP_GF5_MEA,0.033901780200050885,0.3603408213463131,0.6050473713732756,0.2783797727885711
PP_JIT_rap,0.49877596252863743,0.21691606921484854,0.40901395694785825,0.2766883968937971
PP_SHI_local,0.24040962693616438,0.04853308982460344,0.720840131893712,0.2764672374114973
DV_PHO_kurtosis Jitter,0.3559369137933386,0.4554614579145283,0.29834175973080235,0.2745552751565405
DV_GLO_global avg std NAQ,0.05713432509978255,0.18738192538109305,0.7132929094586953,0.2722602192028384
PP_GF4_MED,0.05469773986375763,0.23431264369620733,0.662403377175264,0.2682387220493826
PP_GF1_MED,0.08649412191268552,0.2844813888566671,0.5955205192874825,0.2670753273829486
PP_SHI_apq11,0.29507509833708667,0.1472846108390311,0.568325458980944,0.2663338100714583
DV_GLO_global skewness avg HRF,0.5076996010175089,0.13712555143648048,0.42969851778426216,0.26473086339790053
PP_CPP_M,0.2091317616341842,0.24294228307829557,0.5399110170026706,0.2645352281972119
DV_GLO_global skewness std QOQ,0.4491883174712833,0.5731092707533644,0.09503314240206868,0.2616249239032184
PP_HNR_M,0.3619004903951929,0.2598579157493082,0.4091037177248223,0.26007569233381234
PP_JIT_local,0.5477368412273708,0.13004590096300095,0.3837517248934181,0.2571843609542498
PP_GF3_SD,0.05671311455353489,0.1861396155659861,0.6540661013609073,0.25409735721047566
DV_PHO_skewness apq,0.49845940402862293,0.04018103397917475,0.4591896305024928,0.2474940284512661
DV_GLO_global kurtosis std NAQ,0.4610603768885672,0.5290272464356109,0.06908307469906204,0.24519380939633478
DV_PHO_avg ppq,0.32975214310082396,0.30457078468110194,0.321727150003708,0.23861126979155267
DV_PHO_avg Shimmer,0.23666150379700457,0.03892643509620992,0.6042068157325187,0.238325954253209
DV_PHO_avg Jitter,0.42771506478983906,0.19075373716796598,0.3439697509767848,0.23642237254299475
DV_PHO_kurtosis DF0,0.29236452119809775,0.4330975893424088,0.23223591592971257,0.23641807635413553
DV_PHO_std Jitter,0.313581046301611,0.36011262168941355,0.25133241344202756,0.22814408871528385
PP_JIT_abs,0.32778160921514443,0.09994158743998213,0.4576182589238563,0.2278271963801813
PP_JIT_ppq5,0.5143756086272694,0.06866686430716203,0.34285889424799254,0.22289950607664213
DV_PHO_kurtosis DDF0,0.3137160899429677,0.4546982681017286,0.15423315716586505,0.2226877321637852
DV_GLO_global kurtosis var GCI,0.780680853177165,0.19704461684964097,0.05072989904273852,0.22061629456066478
DV_PHO_skewness Shimmer,0.5137760988015162,0.24301426985243457,0.18474732603171284,0.21893298503292574
DV_GLO_global kurtosis std HRF,0.26527192046336706,0.6437489908454674,0.012873978300643367,0.21785382529423328
PP_F1_MED,0.05027134629715653,0.3372797282332859,0.399864565226974,0.21433357088584498
DV_PHO_std DF0,0.2166074931621974,0.37621386744197843,0.24717691753430776,0.21152804075322643
PP_JIT_M_local,0.4381491282374748,0.1820324792839731,0.2612613177908903,0.21151634080575532
DV_PHO_kurtosis logE,0.06011230401069159,0.4360584842878417,0.2881529281984511,0.2074829603336341
PP_JIT_M_abs,0.3380254457031181,0.14969474287252102,0.32182484710897463,0.20157622899144625
DV_PHO_kurtosis Shimmer,0.524083579237853,0.2240186560768482,0.1320226157103132,0.2004281645798766
DV_GLO_global std std QOQ,0.3364255904732779,0.05893951992403047,0.3864753521234483,0.1979626037126977
PP_SHI_M_apq5,0.47265065170631765,0.12849603709531715,0.23698022429560675,0.19774820690377481
DV_PHO_kurtosis apq,0.46983117759952886,0.07707182605840997,0.2802124084423871,0.1972979145672244
DV_GLO_global skewness std HRF,0.25901494685202603,0.043621829285664555,0.4185144337083219,0.1882627768043179
PP_JIT_M_ppq5,0.41766921156646675,0.12236816353599542,0.24005754502906437,0.18614314670601154
PP_SHI_M_local,0.43991528962319776,0.10224209682434628,0.23816130413171985,0.1849919733702421
DV_GLO_global kurtosis std QOQ,0.4070539330522636,0.18502667305600623,0.1890151768744666,0.18437200793679426
DV_GLO_global kurtosis avg NAQ,0.09630397549851945,0.43050296571452296,0.18931207830771365,0.18368016002064871
DV_GLO_global kurtosis avg HRF,0.4063203970810925,0.11638928482592671,0.24314881588241494,0.18330604538742468
PP_GF1_MEA,0.06719775497988785,0.10496433335927588,0.47141344948379027,0.18110466918093363
PP_F0_SD,0.3279882938718631,0.21123487585983566,0.20339731188987584,0.1794255713062943
DV_PHO_std ppq,0.27895620479687017,0.22300071667997526,0.22615673895103086,0.1793884418146771
PP_F0,0.0,0.339419760113261,0.30782759346572863,0.17720321806803385
DV_GLO_global std var GCI,0.3245086469903127,0.09669491587777229,0.2767616750672152,0.17210396088767016
PP_GF5_SD,0.29040514162650805,0.04457706952588955,0.3246424991858975,0.16661804546254322
PP_HNR,0.2972235502912779,0.19043068986655956,0.1942890875580817,0.16533910879231997
DV_GLO_global skewness avg QOQ,0.2785780230321967,0.017368360940348285,0.34686402567174995,0.1641169025430514
PP_SHI_M_apq11,0.3346573346813897,0.14921923750263477,0.1860593122867534,0.16005406999796265
DV_GLO_global kurtosis avg H1H2,0.3685456295409666,0.34289905965952094,0.0,0.15943389082307358
PP_SHI_M_apq3,0.4272611793338118,0.06334602229977336,0.19235073685644444,0.15899396249863904
DV_GLO_global kurtosis std H1H2,0.14513231428161047,0.4772686781047846,0.03410696261925645,0.1585757211682952
