features,slope,target,target_slope,score
DV_PHO_kurtosis apq,0.5597584270578848,0.35500839033333675,0.8320938979975793,0.4503319523941849
DV_PHO_skewness apq,0.6405593276295544,0.2800702842121741,0.812244839507698,0.4418028884312638
PP_HNR_M,0.07726699348773063,0.44086886273720766,0.9895574563901998,0.422537851298908
DV_GLO_global skewness var GCI,0.7088813956028737,0.19198919401501732,0.7259641960651763,0.40756283644388197
DV_GLO_global skewness avg HRF,0.5664798337468896,0.432036078942186,0.6032345880626478,0.4022753629037188
DV_GLO_global kurtosis avg HRF,0.4313508656699182,0.5422096383194874,0.5716209825189295,0.39330887746953436
PP_HNR,0.0836485661305046,0.3061993588213578,1.0,0.39327955293144035
DV_GLO_global avg avg NAQ,0.19385862733131728,0.6873038993080437,0.6061951228983161,0.39245623716276923
DV_GLO_global kurtosis avg H1H2,0.47367418234099395,0.2480422569422931,0.7824628786455048,0.3914842642974235
DV_PHO_skewness DF0,0.36030436118998993,0.1933603651218386,0.8834049171440757,0.3854224386616803
DV_GLO_global kurtosis std NAQ,0.12619640054925674,0.3486451063161742,0.8909913494737701,0.379697961531026
DV_GLO_global skewness std H1H2,0.4626947197650855,0.03106497368753451,0.928224050338497,0.37877240247644983
DV_GLO_global skewness avg NAQ,0.36714851153426287,0.2681934195689767,0.7858052571013842,0.376219634329512
PP_GF5_MEA,0.035890337403258324,0.5217403181985885,0.7944962706684888,0.37596202823084546
DV_GLO_global kurtosis std HRF,0.37509925655389564,0.4182967979298482,0.639033456604249,0.3713040877745159
DV_GLO_global skewness std HRF,0.37417471449965395,0.5155279200107585,0.5477614625862343,0.3680453616784907
DV_PHO_kurtosis logE,0.3415279536243075,0.193513522098375,0.8308302192233733,0.36593303701646723
DV_GLO_global skewness avg H1H2,0.31707100055201254,0.11629638534275072,0.8908763888608905,0.3597512131043573
DV_GLO_global kurtosis var GCI,0.648591727109366,0.0,0.7638971186732828,0.35888748102385803
DV_PHO_avg DF0,0.3298667427709414,0.10948738921385243,0.8825908832646935,0.3581224608370594
PP_F5_MEA,0.06279399462709727,0.5727999478790221,0.5907163547860439,0.33297369233098817
