features,slope,target,target_slope,score
DV_PHO_kurtosis apq,0.7057424110306921,0.6082873146809588,0.7656302033025068,0.5229093718671302
DV_PHO_skewness apq,0.6937450727426511,0.5779887237317579,0.7380189210632394,0.5046518718004415
DV_GLO_global avg std H1H2,0.26074379443803414,0.7106036410185085,0.894520933207963,0.4981559491046228
DV_PHO_skewness logE,0.4312748254043699,0.42007133543202696,1.0,0.4912727989388807
DV_GLO_global std std H1H2,0.27136002296618933,0.5890232442471364,0.821714784529837,0.44804225101397305
DV_PHO_kurtosis DF0,0.05746772923100007,0.6838958169453079,0.8357273266250848,0.4331856980700524
DV_PHO_skewness Jitter,0.08522569175762541,0.6513380266546814,0.820501788415078,0.42603018153971883
DV_GLO_global std std QOQ,0.1933982417854772,0.7326001596950983,0.6657784496988045,0.42156322319051137
DV_GLO_global kurtosis std NAQ,0.22236807213409737,0.43856435428901647,0.8694098381020334,0.4149376544296836
DV_GLO_global avg avg NAQ,0.1456473799490982,0.7565654928192388,0.6364922515000822,0.409218524644654
DV_GLO_global kurtosis avg HRF,0.5066768700234312,0.19012637221133916,0.8080055120441186,0.39126862067075663
DV_GLO_global kurtosis std HRF,0.4043849543875283,0.2884363891850301,0.7440549449732455,0.37620257166573684
DV_GLO_global std avg NAQ,0.08494927401803111,0.3888742417786744,0.8698478625019122,0.37516277399884845
DV_GLO_global skewness std HRF,0.4834410361141928,0.2624496027431221,0.7022050271071589,0.3729621160407668
DV_GLO_global std avg H1H2,0.36173757716184723,0.284500641222354,0.7538915688717824,0.3696401463994927
DV_PHO_avg apq,0.29180614056217635,0.34797840337168373,0.7293236956180316,0.3641529376407657
DV_GLO_global skewness std NAQ,0.3145510748778581,0.12171873196309124,0.8925247023889266,0.3610973086830224
PP_GF4_MED,0.13496033597991025,0.2055044062221099,0.9423309647685908,0.36106745818208674
PP_F4_MED,0.1257717168998494,0.21144950064870402,0.9425852736499916,0.36079230063714335
DV_PHO_std logE,0.3992778347722736,0.07481103967282912,0.8497333975847818,0.3534783461480966
PP_GF5_SD,0.4422804895212068,0.4075619620300547,0.5273604544877775,0.34855472475808824
DV_PHO_std apq,0.12342350017433579,0.2120327109432227,0.8952922676288968,0.3462805580593419
DV_PHO_skewness DF0,0.35606523780146626,0.15689023042936676,0.7737614181105106,0.3425640306007881
PP_F0,0.001220349659913846,0.3929152469747055,0.8026570396285525,0.3392699935642249
DV_PHO_avg DF0,0.48018276399489956,0.12746663340724793,0.7023701425024672,0.33861425390153205
DV_GLO_global std std HRF,0.1802530090553352,0.10827004483899376,0.9174437540559265,0.3383512392375934
DV_GLO_global std avg HRF,0.18026249122757212,0.08262487441982204,0.9282559455716278,0.3351855005219583
PP_JIT_M_abs,0.1399775941236943,0.23989118186371938,0.8216617124887803,0.33446682803730277
DV_PHO_avg DDF0,0.2909828939135982,0.2466145735097231,0.7038130764710483,0.3309941451014649
DV_GLO_global avg std QOQ,0.1682927899015011,0.28017067862024847,0.7349946530789138,0.3241996235590365
DV_GLO_global avg var GCI,0.34495717726483816,0.07459882848494419,0.7356752083260332,0.30834370507201364
PP_JIT_M_local,0.16683043975024003,0.14406605397383673,0.787925964163293,0.30576039069249505
DV_GLO_global avg std HRF,0.15181367396497658,0.02309798388457002,0.8756944260835509,0.2988455585892031
DV_PHO_skewness DDF0,0.21866299330268624,0.15770945402509337,0.7108666075606362,0.29641994443500147
PP_GF4_MEA,0.13275238346297186,0.27656611010209514,0.6568023425508585,0.2927327069833757
PP_GF5_MEA,0.10472629758580794,0.11262415983769355,0.7594305915665027,0.2769304769465358
PP_F1_MED,0.10359312224420213,0.1437068447080792,0.7240552139248021,0.27386189980330083
DV_GLO_global skewness std QOQ,0.3735889663644423,0.3518962533063726,0.36606409274130775,0.27251108442187394
DV_GLO_global skewness avg QOQ,0.33959474143022533,0.3713426573043955,0.3690391795978251,0.2714663664914915
DV_GLO_global kurtosis avg NAQ,0.20499478465144536,0.2449468376164327,0.5555498916486984,0.26890063382900675
PP_GF2_MED,0.11091420821993175,0.13786891555311576,0.6789311188681638,0.26032940619271444
DV_PHO_kurtosis DDF0,0.12016129126405586,0.09630601909407159,0.7004416061703643,0.2582412448774384
PP_F5_SD,0.41362070771131254,0.12112078052957587,0.4836612198387957,0.2581027026262952
PP_GF1_MED,0.08794336253473133,0.11279808673567386,0.6969354958908944,0.25486884295813306
PP_JIT_abs,0.2133094925823458,0.21323790481842592,0.5130051566467088,0.24987292171508826
PP_F0_SD_M,0.0,0.10727583260101642,0.7422032142778248,0.2494799224336015
DV_GLO_global skewness avg NAQ,0.10098333968788523,0.43484493492126347,0.39616227505548574,0.2477565841845386
DV_GLO_global avg avg QOQ,0.04141591495594695,0.13377396343182427,0.6811613480416734,0.24607507826164748
PP_F2_MED,0.1058807198967758,0.11303868823185162,0.6508916255277263,0.24470330369563595
DV_GLO_global avg std NAQ,0.04671814811283525,0.061231527986896385,0.7320643895404726,0.24427082848143294
PP_GF3_SD,0.2638077956481536,0.12760741902546138,0.512200911219134,0.23832368725173628
PP_LHR_M,0.15798155475957412,0.16881697207261123,0.5430544392457107,0.23671688574378083
DV_GLO_global kurtosis avg QOQ,0.3618912934992024,0.0845091648159745,0.4450910594870103,0.2270328677499372
DV_GLO_global kurtosis std H1H2,0.40517994888653275,0.10008237305217339,0.393969742856539,0.2242475058973116
DV_GLO_global std std NAQ,0.08060056473218556,0.18835859216487724,0.533071520180214,0.22313121704172062
PP_LHR,0.1721426961699812,0.18574413306987325,0.4600933690526777,0.21889258321726787
PP_SHI_local,0.14960610831857832,0.20405816143597497,0.45899687328921457,0.2186348240094738
PP_JIT_ppq5,0.24998463101271662,0.2148079542189313,0.37811203678404465,0.21713252579248954
DV_PHO_skewness Shimmer,0.3300176931052112,0.03551317354235111,0.46903917423247315,0.21559358427637196
DV_GLO_global kurtosis std QOQ,0.2418302397714522,0.24062325467220955,0.35374095750943224,0.21464414887517252
DV_GLO_global skewness std H1H2,0.3331661182608328,0.05714952273859339,0.4444931796238931,0.21426855822398286
DV_GLO_global avg avg H1H2,0.17906439370969363,0.3251205909110113,0.32292723138282875,0.21397119588454017
PP_HNR_M,0.13858889210991512,0.20049582180967995,0.4371701489555786,0.2089927785610766
PP_HNR,0.13389454124703173,0.2319541376710307,0.40998965935302,0.20776434047307002
DV_GLO_global skewness var GCI,0.3421761582033156,0.19615922623723978,0.30078801346691764,0.20771144224004834
PP_JIT_rap,0.20755399768829005,0.21754691996072353,0.37111978579942057,0.20723346526766506
PP_GF3_MED,0.040769509186575854,0.0014299675176997042,0.6596156405372876,0.20639608587792638
