features,slope,target,target_slope,score
DV_GLO_global skewness std HRF,0.5631746718743524,0.7575432059742572,0.8655185505325126,0.5616763010281886
DV_GLO_global std avg H1H2,0.572397516637729,0.7356979602289042,0.7847413357116835,0.5338263940982769
DV_GLO_global kurtosis std HRF,0.38716263773442056,0.7357339650140631,0.8813759403117406,0.525778800893922
DV_GLO_global kurtosis avg HRF,0.4056937602800618,0.6809996716640497,0.779889224200543,0.48535543723218766
PP_HNR_M,0.1665636579738981,0.5094199235123421,1.0,0.46066771247286514
DV_GLO_global std std H1H2,0.3719167617698653,0.6196903226207908,0.710651788727452,0.44250146962740644
DV_GLO_global skewness avg NAQ,0.45035981194348296,0.668215658755054,0.5935766062236061,0.4351988589445419
DV_PHO_avg logE,0.2145195445239988,0.5171021522179988,0.8397297397481062,0.4240983688837313
DV_GLO_global kurtosis std QOQ,0.39374204800489715,0.7371966541182041,0.5304347111017038,0.4221779864610416
PP_LHR_M,0.2569009758214547,0.3920893736498818,0.9022621416264037,0.4200811810646825
PP_HNR,0.17582309055935266,0.4347089041871982,0.8561658322914254,0.4006915938460977
DV_GLO_global avg var GCI,0.31166068584827566,0.3132115048294381,0.8140909765717769,0.38486230634854773
DV_GLO_global kurtosis std NAQ,0.21424034952450843,0.4761645365647341,0.6916469421081336,0.36938328667852527
DV_GLO_global skewness std QOQ,0.44025843121225583,0.578757636447887,0.44604645723576697,0.36655503252515304
DV_GLO_global avg std H1H2,0.18576203094101065,0.30921655629246547,0.8104900864708825,0.35760357120258324
DV_PHO_avg DDF0,0.4272456018956975,0.3426630747542218,0.5968253875218915,0.3501625053242624
DV_GLO_global skewness avg HRF,0.49126026684135693,0.4694313455261583,0.44208852641299307,0.34823644767370887
DV_GLO_global std std HRF,0.0991342680456558,0.6820695056812114,0.5124185149837758,0.3440697845245667
PP_F3_SD,0.2166656359286723,0.2631479046607044,0.7490600015485502,0.33383810381547563
PP_LHR,0.3940155052411288,0.004632447313830766,0.8322341889135804,0.32963146955075756
PP_GF3_SD,0.2281142068317648,0.2558826077181591,0.7233973913840335,0.32661271071110276
DV_PHO_std DF0,0.29840751723467446,0.2396690449547417,0.6846027077580756,0.32497957701304303
DV_GLO_global avg std NAQ,0.1321607785259448,0.15305487244717586,0.8669959073886633,0.32479464603358194
