features,slope,target,target_slope,score
DV_PHO_avg DDF0,0.49355830164304754,0.6372505976277423,1.0,0.5580243097355451
DV_PHO_skewness logE,0.4173474793394741,0.2936169229407239,0.7590583063597859,0.3845912185110115
DV_PHO_std apq,0.47886993654723103,0.1986952995988179,0.7749577775338163,0.3779351454692956
DV_PHO_skewness DDF0,0.22450553641655105,0.6814954995977056,0.5057746809642459,0.36700738647201037
PP_GF5_SD,0.1691864615403058,0.386470014300489,0.7739958335168294,0.36265354593823224
PP_SHI_apq11,0.08660990974986434,0.2851611831882324,0.8999404657841032,0.3585944174822619
DV_GLO_global kurtosis avg NAQ,0.47992346853263745,0.49510174108587884,0.42521452159736517,0.34732448545720673
PP_JIT_M_local,0.31220131421709524,0.2163229048602605,0.7662226213198348,0.3463877754544346
PP_LHR,0.18697108321470446,0.38378685894735814,0.7085841433414138,0.34591617438220457
DV_PHO_avg DF0,0.278757774291109,0.4216398052430158,0.5957032774589776,0.33987248940666903
PP_F0,0.04095797188157502,0.4539310410805044,0.721586879309562,0.3381504184393097
PP_JIT_M_abs,0.2569828831185564,0.18760779723400067,0.7908988061302156,0.33556816777127607
DV_PHO_avg apq,0.36122191924641517,0.14766740040643989,0.7524330880337514,0.3348911603610184
DV_PHO_skewness DF0,0.5090094580228335,0.1432734746133884,0.6436386755448639,0.33071186292137295
DV_GLO_global kurtosis avg H1H2,0.26481147049573617,0.17983525006046805,0.7717904978938604,0.3294582559824224
PP_SHI_M_apq3,0.28657540743804133,0.17524180057533173,0.7387157020796343,0.3227402422553315
DV_PHO_kurtosis apq,0.5230413373773269,0.1152854027830931,0.6303744332151102,0.32254194813577175
PP_SHI_M_apq5,0.22978981957066505,0.21875785888463517,0.7244269197653487,0.3179755045648964
DV_GLO_global skewness std HRF,0.5320861162251995,0.09092646469567503,0.6244460347078136,0.3164826498313027
PP_SHI_M_local,0.252843412550493,0.1890720825315614,0.7243393589709327,0.31513851083426875
PP_GF4_MED,0.06757044653816349,0.27686169024424817,0.7661655114426457,0.31257916530148844
DV_PHO_avg Shimmer,0.16015433164264628,0.49045559640731845,0.5142601085547244,0.3089227979967762
PP_SHI_M_apq11,0.19475135637260368,0.17995031705309633,0.7422262552736854,0.3066057271199004
DV_GLO_global kurtosis avg HRF,0.3761862370173637,0.2554969558688658,0.5579701254325246,0.30650252400044653
DV_GLO_global skewness avg H1H2,0.33701663642473784,0.22415352200588026,0.5992693209213715,0.3032225040628291
DV_PHO_skewness apq,0.470873425465555,0.14512680191580837,0.5747102427186203,0.30286945838764917
PP_SHI_local,0.06509317644001734,0.05924808869963845,0.9135374152864201,0.3018918820488391
DV_GLO_global avg avg H1H2,0.3047137172102695,0.23675572008048146,0.6036905025668962,0.30123882423224313
PP_GF4_SD,0.2684908989177049,0.4394221378629837,0.455809986386897,0.300296710165356
DV_PHO_avg logE,0.22981814597642886,0.5292221004184631,0.4062599150695195,0.30014712882075734
PP_F4_SD,0.27215617589524854,0.41775084246458405,0.4620851045155988,0.29749447714987537
