features,slope,target,target_slope,score
DV_PHO_avg DDF0,0.31664851126479243,0.312259503909409,,
DV_PHO_avg DF0,0.028319049038065355,0.02203932754379818,,
DV_PHO_avg Jitter,0.24889155975738922,0.23923194347108864,,
DV_PHO_avg Shimmer,0.3940222448786774,0.381977266949766,,
DV_PHO_avg apq,0.2414629791048598,0.23141834633617048,,
DV_PHO_avg logE,0.10836987997105288,0.10119775848615616,,
DV_PHO_avg ppq,0.1964644310072746,0.18696450077807214,,
DV_PHO_kurtosis DDF0,0.0743123844370611,0.06400262055800493,,
DV_PHO_kurtosis DF0,0.01474381641167547,0.015342174211806671,,
DV_PHO_kurtosis Jitter,0.017139446204907437,0.017586949137193032,,
DV_PHO_kurtosis Shimmer,0.3618494516203336,0.350886249490926,,
DV_PHO_kurtosis apq,0.23946897962122143,0.23210981271559605,,
DV_PHO_kurtosis logE,0.13380920653979625,0.12645643162850145,,
DV_PHO_kurtosis ppq,0.12255694637629455,0.11792563861075087,,
DV_PHO_skewness DDF0,0.20850885238321576,0.20786803166490805,,
DV_PHO_skewness DF0,0.0,0.0,,
DV_PHO_skewness Jitter,0.03792125806101904,0.02688156328138628,,
DV_PHO_skewness Shimmer,0.33981019132776635,0.3300557105250513,,
DV_PHO_skewness apq,0.24073407117588916,0.23331170702943407,,
DV_PHO_skewness logE,0.2567202041730947,0.24613928459072706,,
DV_PHO_skewness ppq,0.12437050047483783,0.11815733639868123,,
DV_PHO_std DDF0,0.17367729179339816,0.16391113814719088,,
DV_PHO_std Shimmer,0.3448201392821391,0.33363709127638375,,
DV_PHO_std apq,0.2893385114967329,0.279744662756884,,
DV_PHO_std logE,0.06521852057533928,0.057354382974695445,,
PP_CPP_M,0.10975718416822627,0.10090981975648294,,
PP_CPP_SD_M,0.2747245860356099,0.26242688108991385,,
PP_F0,0.20121768583626662,0.2000953140752614,,
PP_F0_SD,0.04835431787443049,0.04290127224696197,,
PP_F0_SD_M,0.20455379305980648,0.19509007573270404,,
PP_F1_MEA,0.25157681816523386,0.24126843844070833,,
PP_F1_MED,0.3359444382150398,0.3246885492813659,,
PP_F1_SD,0.012939798407381692,0.008383772698896463,,
PP_F2_MEA,0.01862730724478483,0.0129046302293627,,
PP_F2_SD,0.06764307106291813,0.05907854561581771,,
PP_F3_MEA,0.07563789428223082,0.06757290084678136,,
PP_F3_MED,0.09605577912697497,0.08871211238106315,,
PP_F4_MEA,0.16025639073490663,0.1568025505573615,,
PP_F4_MED,0.1682996098784852,0.16515639558830927,,
PP_F4_SD,0.27267355614292055,0.2626021747801182,,
PP_F5_MEA,0.107649247707897,0.09938337578411088,,
PP_F5_MED,0.10782573431952792,0.09979621265837407,,
PP_F5_SD,0.13452166192465406,0.13050067498480994,,
PP_JIT_M_abs,0.10692135992275441,0.09768224352080643,,
PP_JIT_M_local,0.11324207101988784,0.1040959344289402,,
PP_JIT_M_ppq5,0.048890178915088726,0.03954513764042226,,
PP_JIT_M_rap,0.029703411521835015,0.0213689669313633,,
PP_JIT_abs,0.2012638532701701,0.19194130088088152,,
PP_JIT_local,0.21443836259109578,0.20535776727955277,,
PP_JIT_rap,0.23029427154467497,0.22147137307047282,,
PP_SHI_M_apq3,0.08006322524065733,0.07425664375496815,,
PP_SHI_M_apq5,0.17806692406544652,0.17015892309711342,,
PP_SHI_M_local,0.14982730139710568,0.14225413346412213,,
PP_SHI_apq11,0.3447104150270056,0.33573831340554283,,
PP_SHI_apq3,0.380997852050649,0.3716640183685685,,
PP_SHI_local,0.35187531660202914,0.34208654278442463,,
