features,slope,target,target_slope,score
DV_PHO_avg DDF0,0.056189774469340044,0.05404650885402704,,
DV_PHO_avg DF0,0.2842570449838921,0.27341453215699296,,
DV_PHO_avg Jitter,0.03309403100544274,0.03183171416228163,,
DV_PHO_avg Shimmer,0.2475115359847476,0.23807061956393444,,
DV_PHO_avg apq,0.23764583148937604,0.2285812259794979,,
DV_PHO_avg logE,0.02736996136264735,0.026325979648269632,,
DV_PHO_kurtosis DDF0,0.3966254354791469,0.38149681704191246,,
DV_PHO_kurtosis DF0,0.38633942358678075,0.371603147988004,,
DV_PHO_kurtosis Jitter,0.3469241761772221,0.3336913297217329,,
DV_PHO_kurtosis Shimmer,0.0560990495633141,0.05395924449884627,,
DV_PHO_kurtosis apq,0.08585273193329325,0.08257802207600924,,
DV_PHO_kurtosis logE,0.254785200070108,0.24506684181439367,,
DV_PHO_kurtosis ppq,0.3157977634915488,0.3037521823466482,,
DV_PHO_skewness DDF0,0.0337420121109026,0.03245497910477732,,
DV_PHO_skewness DF0,0.0327348879623839,0.03148627003405982,,
DV_PHO_skewness Jitter,0.38368275698893756,0.3690478155247838,,
DV_PHO_skewness Shimmer,0.06819083405755362,0.06558980795813726,,
DV_PHO_skewness apq,0.07355059113567278,0.07074512600512574,,
DV_PHO_skewness logE,0.12550934886227222,0.1207220032223004,,
DV_PHO_skewness ppq,0.32237880613138603,0.31008220204617143,,
DV_PHO_std DF0,0.0829901768955406,0.07982465444543729,,
DV_PHO_std Jitter,0.0850062158084165,0.08176379490264377,,
DV_PHO_std Shimmer,0.0885623328215911,0.08518426973909933,,
DV_PHO_std apq,0.09761218025493312,0.0938889257739907,,
DV_PHO_std logE,0.0,0.0,,
PP_CPP_M,0.0861169060064447,0.08283211966793652,,
PP_CPP_SD_M,0.044973809664941085,0.04325835839725344,,
PP_F0,0.10183307672680399,0.09794882316089573,,
PP_F0_SD,0.3764457316266255,0.36208683447414014,,
PP_F0_SD_M,0.2012750265587805,0.19359772499068154,,
PP_F1_MEA,0.3169647471036575,0.3048746533072452,,
PP_F1_MED,0.37343969153314815,0.35919545478696363,,
PP_F1_SD,0.11753590956880816,0.11305269752671698,,
PP_F2_MEA,0.1377354934603073,0.13248180184240116,,
PP_F2_MED,0.034722658496702995,0.03339822036305561,,
PP_F2_SD,0.012677705284759085,0.012194135274476946,,
PP_F3_MEA,0.2973616358680971,0.2860192701887866,,
PP_F3_MED,0.2680501641224876,0.25782583584624336,,
PP_F3_SD,0.1571879171907379,0.15119224518031968,,
PP_F4_MEA,0.4743361726608035,0.45624340723214585,,
PP_F4_MED,0.4112845500412309,0.395596784027973,,
PP_F4_SD,0.13770093771141728,0.1324485641651551,,
PP_F5_MEA,0.12764224054417592,0.12277353929375406,,
PP_F5_SD,0.10795218619499816,0.10383452936233298,,
PP_JIT_M_abs,0.2999585582122422,0.28851713724363,,
PP_JIT_M_local,0.28674843014734125,0.27581088757159994,,
PP_JIT_M_ppq5,0.222145705780026,0.2136723268194553,,
PP_JIT_M_rap,0.34640023332373454,0.33318737179811675,,
PP_JIT_local,0.3233228189209883,0.3109902070359295,,
PP_JIT_ppq5,0.323361182254171,0.31102710706349,,
PP_JIT_rap,0.4073684806693097,0.3918300866176104,,
PP_SHI_M_apq3,0.6422893150775025,0.6177902560033376,,
PP_SHI_M_local,0.5650364669910694,0.543484089489349,,
PP_SHI_apq11,0.26306685233965305,0.25303260421403057,,
PP_SHI_apq3,0.3278278857014494,0.31532343552701453,,
PP_SHI_local,0.28589438719343063,0.27498942066759174,,
