id,mic,exercise,day,PP_F0,PP_F0_M,PP_F0_SD,PP_F0_SD_M,PP_LHR,PP_LHR_M,PP_CPP_M,PP_CPP_M2,PP_CPP_SD_M,PP_HNR,PP_HNR_M,PP_JIT_local,PP_JIT_abs,PP_JIT_rap,PP_JIT_ppq5,PP_JIT_ddp,PP_JIT_M_local,PP_JIT_M_abs,PP_JIT_M_rap,PP_JIT_M_ppq5,PP_JIT_M_ddp,PP_SHI_local,PP_SHI_localdb,PP_SHI_apq3,PP_SHI_apq5,PP_SHI_apq11,PP_SHI_dda,PP_SHI_M_local,PP_SHI_M_localdb,PP_SHI_M_apq3,PP_SHI_M_apq5,PP_SHI_M_apq11,PP_SHI_M_dda,PP_GF1_MEA,PP_GF2_MEA,PP_GF3_MEA,PP_GF4_MEA,PP_GF5_MEA,PP_GF1_MED,PP_GF2_MED,PP_GF3_MED,PP_GF4_MED,PP_GF5_MED,PP_GF1_SD,PP_GF2_SD,PP_GF3_SD,PP_GF4_SD,PP_GF5_SD,PP_F1_MEA,PP_F2_MEA,PP_F3_MEA,PP_F4_MEA,PP_F5_MEA,PP_F1_MED,PP_F2_MED,PP_F3_MED,PP_F4_MED,PP_F5_MED,PP_F1_SD,PP_F2_SD,PP_F3_SD,PP_F4_SD,PP_F5_SD,DV_PHO_avg DF0,DV_PHO_avg DDF0,DV_PHO_avg Jitter,DV_PHO_avg Shimmer,DV_PHO_avg apq,DV_PHO_avg ppq,DV_PHO_avg logE,DV_PHO_std DF0,DV_PHO_std DDF0,DV_PHO_std Jitter,DV_PHO_std Shimmer,DV_PHO_std apq,DV_PHO_std ppq,DV_PHO_std logE,DV_PHO_skewness DF0,DV_PHO_skewness DDF0,DV_PHO_skewness Jitter,DV_PHO_skewness Shimmer,DV_PHO_skewness apq,DV_PHO_skewness ppq,DV_PHO_skewness logE,DV_PHO_kurtosis DF0,DV_PHO_kurtosis DDF0,DV_PHO_kurtosis Jitter,DV_PHO_kurtosis Shimmer,DV_PHO_kurtosis apq,DV_PHO_kurtosis ppq,DV_PHO_kurtosis logE,DV_GLO_global avg var GCI,DV_GLO_global avg avg NAQ,DV_GLO_global avg std NAQ,DV_GLO_global avg avg QOQ,DV_GLO_global avg std QOQ,DV_GLO_global avg avg H1H2,DV_GLO_global avg std H1H2,DV_GLO_global avg avg HRF,DV_GLO_global avg std HRF,DV_GLO_global std var GCI,DV_GLO_global std avg NAQ,DV_GLO_global std std NAQ,DV_GLO_global std avg QOQ,DV_GLO_global std std QOQ,DV_GLO_global std avg H1H2,DV_GLO_global std std H1H2,DV_GLO_global std avg HRF,DV_GLO_global std std HRF,DV_GLO_global skewness var GCI,DV_GLO_global skewness avg NAQ,DV_GLO_global skewness std NAQ,DV_GLO_global skewness avg QOQ,DV_GLO_global skewness std QOQ,DV_GLO_global skewness avg H1H2,DV_GLO_global skewness std H1H2,DV_GLO_global skewness avg HRF,DV_GLO_global skewness std HRF,DV_GLO_global kurtosis var GCI,DV_GLO_global kurtosis avg NAQ,DV_GLO_global kurtosis std NAQ,DV_GLO_global kurtosis avg QOQ,DV_GLO_global kurtosis std QOQ,DV_GLO_global kurtosis avg H1H2,DV_GLO_global kurtosis std H1H2,DV_GLO_global kurtosis avg HRF,DV_GLO_global kurtosis std HRF
72,1,VOW_a,0,98.39214497532714,103.57732225036824,31.17997695210673,2.2402093133876657,16.057598275088218,12.634031489186745,0.1435569654514213,0.1407195011853304,0.0455480835323709,9.741008623950703,6.690530069714784,0.0061839050753823,6.503287647643089e-05,0.0028282876276334,0.0033580644029947,0.0084848628829002,0.005082742658305,6.328797710904036e-05,0.0022166722282173,0.0033100416686615,0.0066500166846521,0.0491424538327559,0.0491424538327559,0.024010397634692,0.0298907983329822,0.0395573544488954,0.0720311929040762,0.0465767902016648,0.0465767902016648,0.0220593192160718,0.0272801910530939,0.0404181555800224,0.0661779576482156,1044.4859134356273,1350.4856255859395,2341.998230884868,3596.384457848766,4093.4765548959776,1069.676914837949,1261.3437100642336,2334.143824046596,3615.840908932933,4022.190334837729,150.9091504211994,286.1103639477876,90.32455144864984,71.87018303673624,324.86188682876667,1042.5572950111246,1343.9979913617672,2349.1464339214417,3598.578684317066,4126.59095636188,1062.399864712906,1263.4390248100567,2340.099439036703,3614.732205599581,4071.882431242989,139.30711860258037,259.7130277645668,99.38176215400055,62.30072207277112,311.2228646850749,0.0530512146651744,-0.0527513101696968,1.8496187694414048,1.6837077946500607,6.077717730718924,1.7519542845898437,-23.119232985903924,6.476563930511475,10.340581893920898,3.5904280596785085,2.778678693580741,7.25045303794529,2.943951854967141,4.408336424040889,-0.5686689900318512,-1.2807349809674753,3.437337367632156,3.9447851894574617,3.3478132855329017,2.670536793222328,0.3588122477757693,12.15075211284064,13.200650946070684,12.620332055604171,20.312822369707032,13.850184393030949,7.4413529156494675,-0.3942700511821635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1,VOW_a,1,113.29439118864391,113.64555929040942,3.3567129746202604,1.4934595400789084,18.59658432582647,18.360034447241247,0.1258370695340503,0.1214133074451962,0.0357386830428021,14.6710253327351,13.455326705157216,0.0057792291754107,5.0970387984515136e-05,0.0027029638499051,0.0031925279563874,0.0081088915497154,0.0082387557680323,7.372836358860613e-05,0.0036433092441649,0.0040284308005971,0.0109299277324949,0.0413674788270659,0.0413674788270659,0.0208962603355757,0.0251429771342074,0.0356052207746427,0.0626887810067271,0.0488513671071396,0.0488513671071396,0.0237226632441262,0.0271755250901279,0.0464320961462276,0.0711679897323787,889.490152078104,1425.2104872217506,2223.498923149391,3535.5548695484345,4213.463738230327,813.7090973867953,1288.3395210479632,2152.290937601676,3533.3786108858817,4160.921032981863,198.89603755039025,290.40257035294815,215.5043055367955,111.33695281727428,311.96921880946974,885.0508362890814,1422.988571500011,2226.538684499673,3538.5059821952623,4217.165150592248,810.3314644345082,1291.2764576399672,2155.3506956623414,3529.674627746543,4180.442424877881,190.5346593141847,276.9461889107677,203.43727364258703,108.47376574780334,274.8762152492741,0.0258778762072324,-0.0459840111434459,0.8542575633928122,1.7720846146119835,4.647441490979244,0.5945986358880572,-19.528967245196952,1.5222821235656738,1.736974596977234,0.9357384076255256,2.11027244921832,4.959968995953234,0.5695547872281955,2.8075750445891563,0.2043319868014737,0.3852793825067044,3.469084020983312,1.9360170558159864,2.3868854295615445,2.9919776187017613,0.6914614166231743,8.110135584185409,3.639884608337863,16.20092011224069,4.607346836894063,7.879158806876724,14.22181098792646,0.1771320052886005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1,VOW_a,2,113.45501834247354,113.06181544751722,2.853608166041677,1.37171891729453,15.693438800610988,18.149578999707465,0.1304434176407877,0.1237988689006817,0.0333821926840488,15.164088039497996,16.367790219288437,0.0048246891837895,4.2498595336704026e-05,0.0026831263818886,0.0026095155930354,0.0080493791456659,0.0038497936983895,3.425831429858289e-05,0.0021078346782577,0.0023146463193179,0.0063235040347733,0.0446799758533921,0.0446799758533921,0.0244867284395629,0.0258267605785631,0.0317203715561214,0.0734601853186888,0.0300730375316639,0.0300730375316639,0.0150564416674508,0.0182397050673897,0.0218371048054788,0.0451693250023524,825.6437724155195,1283.5106601412504,2312.2655946420628,3589.9313981689115,4374.838453627329,806.9901788767281,1283.1789863869883,2272.8956172200674,3512.098382960187,4380.564487420556,71.99424478388039,19.24104511383442,166.4865367397344,173.95136486652902,297.029103479172,823.1668467486921,1283.3005347259766,2311.888269787337,3593.803891604266,4374.991131768046,802.6576674544583,1283.7288843356605,2272.564232788259,3512.534753437828,4395.102176018697,72.39373596547404,18.77795450756932,151.58708449558006,170.36637913481434,276.26206537466754,0.0078291138634085,-0.1096273139119148,0.5647749044495906,1.3919873863694376,4.032440370802058,0.3879142168209865,-21.67116176379117,1.73274564743042,1.93873941898346,1.2033142477192609,2.0256704912718804,3.4817518765879885,0.4129221850859386,3.306461576397492,8.643923872161448,-7.02164447364716,10.88155529408422,2.5024726590986006,1.8093427431915647,3.626781440570112,0.5975858451056585,103.65127912824224,75.52739450329572,135.04929455745494,7.863280322479131,5.571081251199754,20.989167038384096,-0.5352525064531823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1,VOW_a,0,113.7544108532611,111.78295262126105,39.50225056296429,0.9584681209117584,9.076155378929863,8.213750862012805,0.0803856948776153,0.0751156085202978,0.0331927139529935,4.011425301408344,3.5418939425098346,0.0060002377343212,5.253259673781614e-05,0.0030509384016384,0.00361407060407,0.0091528152049152,0.0050141051327347,5.377753496022413e-05,0.0026878465756566,0.0029547994990873,0.00806353972697,0.1076814386452269,0.1076814386452269,0.0482670467045273,0.0649583789310491,0.1090119127846667,0.144801140113582,0.1115728817271267,0.1115728817271267,0.0565858664719257,0.0652664669797472,0.0732083253219996,0.1697575994157774,1053.2632211513087,1671.1174190286656,2569.9038661092554,3477.884383760413,4027.6176571276105,1047.5192349828485,1672.370139630305,2572.096192566134,3509.158836530404,4027.160858008425,85.48901219078421,19.69756572909307,71.58977588389907,306.66581742358886,80.89367114953943,1059.8988327131106,1675.9676585097384,2576.191840424868,3536.51269264633,4025.3438037822393,1048.5528357582302,1670.711590721155,2577.4525263801925,3600.9629834315724,4016.164803619299,96.09476077530594,42.81521619565384,59.25445384569694,258.6483606282938,85.1362150632523,-1.5260168313980105,0.1541080176830291,2.568154818508094,3.8071412037208416,15.027624571098103,4.303369554818641,-23.01164316339036,17.405426025390625,24.83318328857422,9.088322226667264,5.650354397382302,11.586402862875966,8.162459485186222,4.168309827033568,-0.6961420783681556,0.0048770316704612,4.361111828359373,2.368795136032409,0.7895227447680347,1.990173532844471,1.0688339703348133,18.78437849109132,7.842948836189343,17.318758355845745,5.545372464343565,-0.571546947138446,2.565918657710495,-0.2882307170662734,0.0042969653488039,0.0023487971743568,0.0015196313024906,0.4205657875385011,0.2876506818917344,10.229192178214427,9.99229168986652,-54.363095972874575,1132.606902540722,0.0053692392843851,0.000509087999965,0.0003259933940036,0.108010645463104,0.2027880302182747,2.371084161149908,2.144520948602564,334.0056705659883,1844.6707130836987,4.018480406918028,-0.0976925660243307,-0.5236363984852933,1.9119333300894,4.2431147962186095,-0.0925576296756141,-0.4468996180460468,-1.6860089102636877,2.455260152308389,19.412043089582056,-0.929536578017372,-0.8213266764290017,7.046363790293251,17.452293647494308,0.108108395514419,0.9113118571531218,2.09423762662158,4.659598041150126
76,1,VOW_a,1,161.1756756033065,164.5936000318357,32.03519611886585,2.490625652584316,7.893635059371943,8.249428149286828,0.099610495000361,0.0975452992256366,0.0333381214344194,5.060932614138637,3.835995628935132,0.0096150173885139,5.765480874181026e-05,0.0052392742238096,0.004973044703691,0.015717822671429,0.0074330107445394,4.601854376464812e-05,0.0042888460975005,0.0048647059341849,0.0128665382925017,0.1097562047068988,0.1097562047068988,0.0557016808061445,0.0662805321757489,0.0922737268535982,0.1671050424184335,0.1112595446057776,0.1112595446057776,0.0601297166592487,0.0661638897531582,0.0804791321254536,0.1803891499777463,1042.8326708938944,1636.5387096584643,2789.134594880094,3518.3764569913533,4028.361200154253,1049.99915218173,1630.7892688369188,2789.2755476230072,3497.639874275706,4009.393874785984,66.37699960969132,37.59538933439588,51.99156398233964,327.5664502350851,96.73603731035084,1043.91691652624,1635.6808676095998,2790.752377349171,3524.458917591491,4029.0330803837073,1047.274233879841,1631.6078160461566,2789.8226559472064,3504.9936964531566,4006.5024621816087,66.96680723825666,35.00122024153484,44.857268572683694,300.4072015415267,101.63669303355243,0.0367962978780269,-0.0602957941591739,2.466016604323256,2.25699406788356,15.243620611142084,3.458864391628852,-27.820734684382792,16.94801902770996,24.10469436645508,8.97632106739104,4.410724528318417,8.820392434436178,7.629273431160313,4.525901924156994,-0.2832652895958134,0.0085942220097708,4.979381121570037,6.2629704276798766,0.3158225011264851,2.4235440756109616,0.9893408457341636,24.3673666958332,10.613201711034575,23.00339708813605,50.53309126891779,-0.7035841011794033,4.485761372576051,0.54226561158886,0.0022306182261883,0.0025326395610339,0.0012079109977097,0.5114399278444758,0.2215519643840461,7.249885621731409,7.175908434170368,157.26972650021068,254.174026572655,0.0049750572401582,0.0005015711609879,0.0002260284693082,0.1161740138280053,0.1731140643385665,1.5817365295831496,1.2839918690231944,103.59838258720896,168.03354259471325,4.277091453662661,-0.5887721250964243,-0.1010203788420257,1.1473116592959056,5.082587757483983,0.4129678882099721,0.4583716774649795,-2.2285982312653743,2.4536930398083925,16.87949383136556,-0.5527794597432418,-0.9626094443441628,3.996700560333716,28.618137471827623,0.2096783506917119,0.8170901762540335,7.380112659384231,6.709635978796417
76,1,VOW_a,2,191.7878610872513,191.94138728566267,2.430258201742604,1.4818353736820384,6.361795081961633,6.618377566195303,0.1344977989264714,0.1297983638636755,0.0358322963034223,4.372495429915273,3.427116864058956,0.005816650494979,3.031024436233792e-05,0.0033974737254987,0.0034130279422977,0.0101924211764962,0.0058127588969613,3.0083357038739885e-05,0.0033976914732606,0.003565668504873,0.010193074419782,0.119017391958705,0.119017391958705,0.0637441023895143,0.0705906570433187,0.09352232091077,0.1912323071685431,0.123922174306193,0.123922174306193,0.0677471066285053,0.0771773345295805,0.1053796664837116,0.2032413198855161,928.1349021254924,1604.4974678129736,2812.337434269404,3597.2277590524573,4018.545328895352,935.4392966547832,1603.0398401969903,2820.06808653454,3634.140595431744,4003.232564911126,101.8962472452593,39.90297491592206,71.8924388917983,303.08382923666244,117.67583659085098,931.8824683660454,1604.7036434693262,2809.366444739037,3594.4170855056013,4016.0957923071655,939.4531127223986,1602.6507114855754,2818.194213909732,3643.2799751408656,3996.762724538802,105.73268167945272,39.291801844043896,71.46931288506099,300.07101913125103,114.91465893862454,0.1405115872621536,-0.0551406703889369,0.7683745829118667,4.040988681330365,18.89877143664996,0.5178637735436604,-23.72715220328115,2.161386013031006,3.217859983444214,0.7756419991934803,6.069769757979988,16.236565912389956,0.4756112458189996,3.37987922470359,0.0193037708094011,0.1426956786197973,1.845678800613995,2.429111768593194,0.9130011482888,1.3914919340923917,0.6366634954319318,2.223406731505708,1.3680000286607044,3.4838128191384934,6.219745986302769,-0.0983634399585402,1.459348825986715,-0.170977712798992,0.0006215112037145,0.0035296871647965,0.001659452218528,0.3979520553318174,0.1700331087052707,12.354892965977962,7.478142578773171,181.9561212772029,7999.028863491346,0.0005753333245913,0.0006756687955416,0.0003415706284523,0.0637086347035195,0.0625719446735751,2.2388094108824634,1.3586842574980251,2148.175720687916,13240.045433691135,1.3364673117835717,-0.5310485484659925,0.220785954659428,0.2889574497599348,1.635130296824627,-0.2016705266892747,-0.1094352668063301,3.4223137843812648,3.5645735383380024,0.1389214538989209,-0.3005448586884891,-0.6324768823577243,-0.6969997094505489,6.36946340284571,-0.540472959255625,-0.7830511437741454,12.290979514305782,14.5301606434029
78,1,VOW_a,0,115.00899861276572,116.74366539526524,10.011310271237017,1.057099636372779,4.009253486798169,5.669682272385776,0.0906918684596142,0.0884348756790367,0.0227442622196022,2.636834215023175,2.7067960908403275,0.00699855989576,6.064738991125656e-05,0.0039475536700499,0.0040295397792762,0.0118426610101497,0.0067907987746215,5.8287463967825625e-05,0.0038099675229139,0.0042907763647407,0.0114299025687417,0.092768515416631,0.092768515416631,0.052056251102704,0.060897644857296,0.0682600470930701,0.156168753308112,0.0959151355105091,0.0959151355105091,0.053955410499276,0.0641142072894057,0.0765457746001767,0.1618662314978282,842.2000832744465,1279.5271493246191,3381.090408071432,3975.2062813348375,4590.561877103597,832.7797263347536,1277.590362141994,3366.3291275242686,3976.538321632981,4592.955286951447,41.94833288764338,28.13037152491605,125.01144621468907,55.06559996990384,203.934730179474,842.3544437543425,1279.0866407681935,3393.3820815658632,3977.125892976552,4500.187737285394,830.6009369465385,1276.48212899716,3377.373190039744,3978.283556253031,4512.841247809722,44.0289595814712,27.523064321543902,115.7830901336756,49.76393343853208,146.9303044108082,-0.0787019729614257,0.0745550319552421,0.6091175126169329,3.669923708959264,7.652819196374461,0.4225367626360057,-22.03954606206502,1.0378738641738892,1.584597110748291,0.5936466101031658,4.046502350972588,5.189582152702105,0.3299541985865689,2.017645902273248,0.8156247722103339,0.0044424150825773,1.4768569010414978,0.7063316428157332,0.3848414047389277,1.5301516103585826,1.030044072371851,1.527977472394383,2.5910640305376136,1.939368911794548,-0.927109689693324,-1.081906249337402,2.236208413571076,1.5889616172266052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1,VOW_a,1,107.60557048448123,108.84908663336904,27.130259541833592,2.3803701233226064,1.9264698520586945,-0.6325345154665951,0.0733868386537175,0.0726126793433749,0.017898009278948,2.0242044686255705,2.028142925428717,0.0099631317171621,8.754419203079899e-05,0.0056759142779078,0.0066534771086266,0.0170277428337234,0.0161451783384846,0.0001333183787019,0.0108329320683486,0.0127550139536255,0.0324987962050458,0.1355904653071079,0.1355904653071079,0.0739229347297264,0.080784403584679,0.1031516628908374,0.2217688041891792,0.2026996792133044,0.2026996792133044,0.079040949212128,0.0590372613662027,0.04515857448003319,0.2371228476363842,915.2696526976158,1236.0737079905134,3147.1957835512326,3973.422210537489,4641.591927364438,895.5259035877573,1223.2591380450356,3175.2256882919414,3977.863219270774,4639.78743891295,77.01285600404867,89.22384559404661,223.66642817352084,61.18266642804365,181.3348237124333,959.467846960279,1327.441528936621,3256.2746717192995,3985.600488381525,4581.287047749473,919.3579949276312,1228.9648621056297,3228.051503260746,3984.6617646729496,4622.350998586265,109.97838305415884,253.0754066857349,273.28665901618865,67.49540984985086,211.4364283064921,-0.11269743527684889,0.044891928755012966,0.5216763236841322,2.506165150053206,6.6241903644564415,0.36849556960667773,-20.087591470698076,1.280467315798714,1.522286369687035,0.6479538968539534,4.007456986655762,6.033230230151018,0.3405164088103375,2.9186299637323723,-2.4606883028508357,0.9909702293124247,4.313368122033727,3.2284769649093734,1.4727883597399005,2.188322677081924,0.6139972510706795,22.701248147189837,8.979203445245698,35.1890610920269,16.361939949651696,3.4369898155410517,11.546278859022257,0.9417722813935653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1,VOW_a,2,113.74622830559022,113.5943673114906,3.4868174447767584,3.015324167964226,1.788439379335093,0.9204809320937658,0.0825875670196721,0.0807105829752893,0.0163298748641794,0.4732113602098351,-0.1110203582531368,0.0083708877364412,7.412278329821024e-05,0.0050023339538223,0.0053315413258371,0.0150070018614669,0.0059264679277835,5.0449878217649845e-05,0.0035050074244168,0.0037828106456802,0.0105150222732506,0.1194195285498863,0.1194195285498863,0.0639369640382547,0.0760106302439912,0.0783929966467843,0.1918108921147642,0.1494932919566971,0.1494932919566971,0.0772864538112064,0.1092668371766178,0.120437269686742,0.2318593614336193,893.9783898846255,1214.1830937683644,3321.3936874318024,3981.370305371479,4672.228121720927,885.4444620697152,1218.3298312330191,3304.697691124351,3981.591030650148,4674.609237263707,53.65460022048247,31.86403299167812,85.10239624611711,55.12222875981328,161.9266877330877,952.826265783538,1241.042680251786,3456.862500244849,3988.553268849924,4474.1055685937645,943.384999951502,1228.8093352961348,3436.1045237046364,3990.511172968039,4500.0748102917405,74.70468388603831,71.93237368271518,167.37417753928537,49.389445161933295,240.85830575232927,0.0708534270524978,-0.1815143227577209,0.8009838553242112,6.343457641157343,6.343457641157343,0.5582524228610632,-16.914381690358034,1.077527403831482,1.8080946207046509,0.4503691256914429,6.66584580524064,6.66584580524064,0.4693157873702431,0.3952959557616634,0.1744956407772204,0.1589260592135339,-0.7788423940174005,0.6750041556287988,0.6750041556287988,0.4804891307332301,0.7988481294823538,-1.7225913081059816,-1.2385695165163335,-0.940959916726535,-0.4474706648808189,-0.4474706648808189,-1.0886226600445357,-0.0929119665457371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1,VOW_a,0,208.5486894230212,208.54671439570785,2.956200446238056,2.1472427237985627,12.191794985991056,13.07393106369691,0.2396749285424379,0.2422417718682503,0.045780250807008,14.759377354722195,14.43495071083781,0.0025079426243388,1.2026071945906243e-05,0.0011911177015995,0.001389130412696,0.0035733531047985,0.0022728121790695,1.098033312058467e-05,0.0010516901628367,0.0013007716830473,0.0031550704885102,0.0303424783628325,0.0303424783628325,0.0153088497962421,0.0189597208351095,0.0264155599426729,0.0459265493887265,0.0290524334492137,0.0290524334492137,0.0154139335781255,0.0187803787961329,0.0248346417610582,0.0462418007343767,929.5625443843476,1654.4477983168913,2780.716778124792,3515.8830414656245,4404.707516418955,916.1626588534843,1650.8277216160827,2773.30192182601,3497.149574500303,4393.251819009697,55.81979844716332,28.311894333949663,56.12466632936614,126.14406743971672,96.79941492754998,929.4846598813358,1654.3401955859683,2780.496457606798,3516.389070679047,4403.769071996146,916.2643710317888,1650.5289927832353,2773.434826204257,3496.9788657434383,4394.42243884504,55.47179906300811,27.780426913186133,55.37738253008172,119.82773272770407,93.35284312724572,0.2345433235168457,-0.0095746256411075,1.843990558528017,1.9131016866600068,4.527755550489019,2.984633198917434,-21.641916762157823,18.108781814575195,25.784624099731445,8.04784660002983,2.911133736415848,3.84292596583388,6.998165923305953,2.533137055727717,0.135466758432719,-0.0793683625670028,5.590350817138883,2.49860018452909,1.5696325023194744,2.6765613339758327,-0.1065257938364755,31.30952384195812,14.04845222330649,29.823414858950407,6.823570158955594,3.5370148852763466,6.063712246277493,1.921233564955996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
