id,mic,exercise,day,PP_F0,PP_F0_M,PP_F0_SD,PP_F0_SD_M,PP_LHR,PP_LHR_M,PP_CPP_M,PP_CPP_M2,PP_CPP_SD_M,PP_HNR,PP_HNR_M,PP_JIT_local,PP_JIT_abs,PP_JIT_rap,PP_JIT_ppq5,PP_JIT_ddp,PP_JIT_M_local,PP_JIT_M_abs,PP_JIT_M_rap,PP_JIT_M_ppq5,PP_JIT_M_ddp,PP_SHI_local,PP_SHI_localdb,PP_SHI_apq3,PP_SHI_apq5,PP_SHI_apq11,PP_SHI_dda,PP_SHI_M_local,PP_SHI_M_localdb,PP_SHI_M_apq3,PP_SHI_M_apq5,PP_SHI_M_apq11,PP_SHI_M_dda,PP_GF1_MEA,PP_GF2_MEA,PP_GF3_MEA,PP_GF4_MEA,PP_GF5_MEA,PP_GF1_MED,PP_GF2_MED,PP_GF3_MED,PP_GF4_MED,PP_GF5_MED,PP_GF1_SD,PP_GF2_SD,PP_GF3_SD,PP_GF4_SD,PP_GF5_SD,PP_F1_MEA,PP_F2_MEA,PP_F3_MEA,PP_F4_MEA,PP_F5_MEA,PP_F1_MED,PP_F2_MED,PP_F3_MED,PP_F4_MED,PP_F5_MED,PP_F1_SD,PP_F2_SD,PP_F3_SD,PP_F4_SD,PP_F5_SD,DV_PHO_avg DF0,DV_PHO_avg DDF0,DV_PHO_avg Jitter,DV_PHO_avg Shimmer,DV_PHO_avg apq,DV_PHO_avg ppq,DV_PHO_avg logE,DV_PHO_std DF0,DV_PHO_std DDF0,DV_PHO_std Jitter,DV_PHO_std Shimmer,DV_PHO_std apq,DV_PHO_std ppq,DV_PHO_std logE,DV_PHO_skewness DF0,DV_PHO_skewness DDF0,DV_PHO_skewness Jitter,DV_PHO_skewness Shimmer,DV_PHO_skewness apq,DV_PHO_skewness ppq,DV_PHO_skewness logE,DV_PHO_kurtosis DF0,DV_PHO_kurtosis DDF0,DV_PHO_kurtosis Jitter,DV_PHO_kurtosis Shimmer,DV_PHO_kurtosis apq,DV_PHO_kurtosis ppq,DV_PHO_kurtosis logE,DV_GLO_global avg var GCI,DV_GLO_global avg avg NAQ,DV_GLO_global avg std NAQ,DV_GLO_global avg avg QOQ,DV_GLO_global avg std QOQ,DV_GLO_global avg avg H1H2,DV_GLO_global avg std H1H2,DV_GLO_global avg avg HRF,DV_GLO_global avg std HRF,DV_GLO_global std var GCI,DV_GLO_global std avg NAQ,DV_GLO_global std std NAQ,DV_GLO_global std avg QOQ,DV_GLO_global std std QOQ,DV_GLO_global std avg H1H2,DV_GLO_global std std H1H2,DV_GLO_global std avg HRF,DV_GLO_global std std HRF,DV_GLO_global skewness var GCI,DV_GLO_global skewness avg NAQ,DV_GLO_global skewness std NAQ,DV_GLO_global skewness avg QOQ,DV_GLO_global skewness std QOQ,DV_GLO_global skewness avg H1H2,DV_GLO_global skewness std H1H2,DV_GLO_global skewness avg HRF,DV_GLO_global skewness std HRF,DV_GLO_global kurtosis var GCI,DV_GLO_global kurtosis avg NAQ,DV_GLO_global kurtosis std NAQ,DV_GLO_global kurtosis avg QOQ,DV_GLO_global kurtosis std QOQ,DV_GLO_global kurtosis avg H1H2,DV_GLO_global kurtosis std H1H2,DV_GLO_global kurtosis avg HRF,DV_GLO_global kurtosis std HRF
72,1,VOW_e,0,117.60282996205272,119.62377298820662,24.262772068907047,1.6816998892369766,11.587788447013851,13.045382467441424,0.1482400244879742,0.1516574672227092,0.0314996894251895,10.866402855593078,10.869167769686012,0.0042230161124667,3.594582078459954e-05,0.0020003131804579,0.0022198399185578,0.0060009395413739,0.0059307446972904,5.611531484683179e-05,0.0025443192296148,0.0026875188834666,0.0076329576888444,0.0460621228859149,0.0460621228859149,0.0227808830125907,0.027439294713695,0.0394751638126885,0.0683426490377721,0.0364501604650737,0.0364501604650737,0.016274245697555,0.0218292178719434,0.0370197367410938,0.048822737092665,479.774691019496,1785.149721329704,2502.444255271527,3377.138552243304,4314.886019531907,487.9261955270455,1776.9602561405334,2495.252846874874,3378.778479141083,4330.588435752532,86.07452995271717,61.8228790564671,60.08087683882823,182.6190827276674,97.53019479971488,484.1514452162728,1784.0717055660928,2504.4374882365846,3370.579072205684,4319.004613738577,488.1256314454512,1777.2693216464972,2496.5129985000567,3370.918187603056,4332.805237518404,96.76424333667175,67.43546689580836,67.11719822520776,183.2598624428045,86.44283865403986,-0.102294735610485,-0.0424161255359649,0.6708857687981903,2.3883074659683388,8.042618638214261,0.4892129825048567,-21.69579090085039,1.469826102256775,1.991958498954773,0.7871957925145299,3.5544494996308487,8.092459306335293,0.5733118804432215,2.643933767337404,-1.4096458779765593,-0.7469901612596712,3.5654876650658363,2.370774574565529,2.2201646372422306,3.130687218244492,0.3693860208233115,9.335061578805648,14.159063832443303,17.836771911617106,6.258344702017791,6.68820669388699,12.93743774773305,-0.6564053985525669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1,VOW_e,1,113.4273665107053,113.37818906051302,1.5058099422087483,1.032386092174944,10.634221990820336,12.529948718643505,0.123038997229241,0.121626781355328,0.0355530730483985,9.68549702153652,10.860665629015166,0.0054776592012725,4.829441987183641e-05,0.0027480185532638,0.0031111901199235,0.0082440556597914,0.0046881796892087,4.14564873555956e-05,0.0024580509915179,0.0029090612499623,0.0073741529745538,0.0598195638287798,0.0598195638287798,0.0326566389392524,0.0364848398922376,0.0478952612540269,0.0979699168177574,0.040603016000443,0.040603016000443,0.0215254040046497,0.0241637324418125,0.0405534576018688,0.0645762120139492,443.6233282569515,1852.411057882785,2545.7074919793763,3571.062837870901,4079.4768287673,452.7084725949268,1816.2202968461584,2516.17326059699,3571.7185982590795,4005.422371884836,29.63276928959664,117.0106622501604,102.88541077032778,45.58783855058744,299.4132164217666,443.2723201897261,1854.50290731244,2547.5123241574056,3572.950838308513,4081.988394652785,452.3180532914809,1819.2687446084424,2517.687800330041,3573.766682375774,4022.818976865983,29.24407489205501,115.3336058643659,99.9788079416037,42.84547686041985,284.1114840734948,-0.0322836302220821,0.0020180717110633,0.6768899646362273,1.691642290257832,5.3580333224802486,0.4718475226462937,-22.215755552587087,1.2065157890319824,1.823683738708496,0.743377534974653,2.531669771192672,4.680479119932898,0.4994164191258862,3.0390785490360424,1.2767629911447749,-0.7893588466332467,4.017072508313893,3.377618852799619,1.3308678651746368,3.5623710997675984,0.7125906482411064,12.17586732484282,21.36449852170556,27.21930068277406,17.265613564064342,2.1296537986279827,19.64416903577848,-0.6813306363850029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1,VOW_e,2,118.2333080470647,117.83498590601444,3.5787180211138763,2.5060654200419386,9.71021742070944,12.256518006120594,0.1677963617646229,0.1641667775768386,0.0341755972964523,10.952041035106571,12.59656532375145,0.0028780610138406,2.434363058042881e-05,0.0014254136219333,0.0016021247248453,0.0042762408658001,0.0022340549164443,1.9242925815769625e-05,0.0010561520867874,0.0012878087414259,0.0031684562603622,0.0557344877902091,0.0557344877902091,0.029546260592724,0.0354732264694531,0.042825009280243,0.0886387817781721,0.0372357422174085,0.0372357422174085,0.020910747743807,0.0242888012953823,0.0294390583447315,0.0627322432314212,487.1393541396092,1814.5193194049048,2538.859091079089,3576.681390579283,4226.731308077933,480.7738567552505,1816.647212033336,2546.940039062188,3564.7315926049505,4279.954814124256,29.671436470360533,36.38947458675502,38.80383152053089,59.99017332344831,289.71745918507554,492.598664544768,1818.1870810624016,2545.660488557423,3579.821412993588,4229.638943778611,480.9590352639328,1816.792381404892,2546.8226846991693,3564.7339907243977,4277.099995576995,65.95146043950832,48.81337883494837,81.98976450083077,75.88669150775853,281.2437297991643,-0.0886975526809692,0.002618632512167,0.3937311442470325,2.5875321198433188,6.662746076885361,0.2662643013242561,-21.882008994038937,0.694733738899231,0.763468861579895,0.341387054073041,3.8424490984941024,5.998202513062144,0.2044573073893558,3.0175907761449405,-0.4102557097201799,-0.1441078533656853,1.529614961595091,2.4389711618783747,1.1157179020138115,1.0586788272231005,0.3349382768605191,1.0707273588355095,-0.1533168526000117,3.3439746901874035,6.487168547478319,0.3159246797603203,0.9203061695463012,0.2614607460995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1,VOW_e,0,165.17847698260815,169.15268403432626,22.440999673567944,1.850051807295218,1.9733774294101945,2.299993700604145,0.0741487767446311,0.0702184628332617,0.0276593035397467,2.1110866743923524,1.5554820545412666,0.0079011321461619,4.681245993332095e-05,0.0046698696305358,0.0051725989012939,0.0140096088916076,0.0119571155111002,6.985960037974552e-05,0.0072115757034812,0.0075630826415817,0.0216347271104436,0.127438312367743,0.127438312367743,0.0711891815146232,0.0795588536280061,0.1010605796875404,0.2135675445438697,0.1688055715365651,0.1688055715365651,0.0877443123271908,0.0888564367302406,0.102668573016217,0.2632329369815726,427.6842840559782,2290.748533038122,2604.015529446569,3327.8825344471325,4138.920576706139,422.66803632413337,2276.267952475623,2562.689506642365,3319.2557101385696,4139.036304058747,37.097219321355965,127.6592428479714,147.5486218176351,68.91163211920171,91.63117567159595,430.49396613086105,2308.5359982353284,2621.140078519777,3345.8857701504576,4136.53176935143,423.6493657236856,2295.952313873104,2568.4998727690145,3331.1191615990315,4134.458354288082,76.09607771536052,120.13060542321372,157.77718435784243,95.28287669401796,77.66505615933349,-0.0121999466791749,0.0088828755542635,0.6708993983352909,4.506470970756152,5.66952880445888,0.4834431814221993,-16.718495131913954,1.5779680013656616,2.0823028087615967,0.5764452387423499,6.150566432124977,5.151520294457797,0.3730805655820669,1.0467029857796577,-0.8306827287669006,0.0726199044738352,1.3668358686922024,2.1573786627624503,1.0706289288512545,0.7545833703616186,0.0161835951746542,0.6395977236246604,-0.4356342778114488,1.7200579915642118,5.147904802768935,0.3561973724673248,-0.1858334388673821,-0.6303956924636389,0.0006443012810766,0.0032933272487246,0.0011393835754949,0.2733383050012463,0.151061166159352,10.766885749172964,10.904009613230151,151.39838797211934,560.1467443938067,6.391275623206505e-05,0.0003773725168432,0.0001605202746945,0.0417659361578849,0.0216445286112198,1.7909358425747048,1.1850474349437683,105.09297959407704,474.6196396317613,-0.3243695586471169,0.4107111306548916,-0.2162197562779496,0.0003146911360542,-0.8571773549612556,-0.1810984981118954,-1.003446977736005,-0.7482367778994776,1.210980976446008,0.9469554995537232,-0.8390386015321605,-0.5502333358746974,-0.524911815395694,0.6672984247767584,0.2539436019389507,0.4088783899596588,-0.5558132289154121,0.0047868430650828
76,1,VOW_e,1,165.197444156071,165.8793595868266,29.56970653282978,2.0461943099932136,6.4106711927410585,4.783472515586089,0.0966307301795827,0.0929850053126986,0.0348743166019693,4.368923166387551,3.456442544510738,0.0047205091579403,2.8053079864980857e-05,0.0024687780541752,0.002557300467454,0.0074063341625258,0.0050374267557746,3.065697211459306e-05,0.0028478260954449,0.0031771749700835,0.0085434782863349,0.1089645577641653,0.1089645577641653,0.0557234210101364,0.0677645132072958,0.1026415488492991,0.1671702630304092,0.0944991302699671,0.0944991302699671,0.0499815300636448,0.0603678208970231,0.0839764559675215,0.1499445901909345,396.3481277802022,2414.130251870502,2843.4488156093307,3364.475494455833,4188.667673524759,389.881149196933,2509.561044553994,2792.919717753385,3216.3174858622224,4169.949819634159,24.617499124727907,208.9031586219567,201.4988304013901,330.40636473890294,82.94816873797205,393.4434197187889,2427.841763353832,2863.3947750368807,3342.257843172216,4185.691564426202,387.4195397486312,2512.663668355757,2838.092202301876,3214.733584826673,4176.904427566855,25.866511212654192,191.5912112743636,188.500544981995,294.7773761628218,66.74830292426122,-0.0757585316896438,0.0792039185762405,0.516653056620102,3.622658739483733,13.33636363433415,0.310488376389141,-21.924236478871663,1.27693772315979,1.6071267127990725,0.4620144388305905,5.522475461281342,9.303997415242442,0.2430862599176076,2.786893981350708,-0.4906720880795266,0.128547811306031,1.5519241739235432,2.0537613771207988,0.721825861541197,0.9553632626401148,0.6927263161420462,1.1580597474425334,0.2792792349043829,2.8355231113631056,3.5625336401136805,-0.3408257885060402,0.4162003336144018,0.1846935252385564,0.0005827419113843,0.0037695778475011,0.0012781141526519,0.416429129936146,0.2625808571329,8.296014730815903,7.363871664916329,265.47948045022093,1202.6521094711454,7.834173265585875e-05,0.0002445530853833,0.0002417251432083,0.1619077376229447,0.3518254618225919,1.690530182058757,1.1174518814707977,414.9506263099455,1520.4061238674135,-0.8158360382240344,2.118660939689172,-1.2185392852430343,4.661960371784713,4.0037727193889925,0.9155548546783366,-0.1414007560434668,-2.2370126372522017,2.005881894372996,1.9715028510852823,7.5335896580536446,3.083212013692353,23.995848399358824,16.301601255287473,2.1447993024034195,0.0741527578672722,6.577412129331689,3.587362011646941
76,1,VOW_e,2,191.69700757264908,195.28405281808628,19.142841778510583,3.029688364121938,5.230739909502029,5.8115692930467,0.1492383226875828,0.1450984973976709,0.0500888580435062,6.281278000829764,6.451946813114347,0.0043793270896581,2.284035120911642e-05,0.002321353200306,0.0024248444091648,0.0069640596009181,0.0042351137827264,2.154340668864832e-05,0.0022568420645966,0.0024134963717891,0.0067705261937898,0.0874739387002036,0.0874739387002036,0.0477620643051853,0.0519313482284749,0.0635981073758437,0.143286192915556,0.0910140527279353,0.0910140527279353,0.0530169221097731,0.0524799931848659,0.0590986709834745,0.1590507663293194,409.3373261035922,2512.457075178814,2758.505777232984,3255.7383022119284,4281.3007932742,406.92192597508415,2545.7982923042214,2708.605214635026,3228.840030015481,4287.929533921764,13.021679156002364,110.18038070331389,154.57142828303276,141.780469946314,52.12421127789853,417.30388502286274,2517.6952869137804,2773.74547448712,3269.635307558324,4280.7910086373895,406.9014451079123,2545.6196186048564,2718.8055560464327,3234.504734097304,4287.166815204592,135.0101544310119,118.12523630470253,178.33903197146512,156.67628513607406,53.68856956464816,0.0284884646534919,0.0036177202127873,0.6764739420101469,3.883901447945554,17.323523788474063,0.4700001898725473,-21.308448061007745,1.7888623476028442,2.195845603942871,0.5648834747565192,4.865297665004956,11.82569063729717,0.3505207266192657,3.441860815869666,-0.4787036017842633,0.4913049503894027,1.060849259354081,2.2538991069480474,0.7304413748812221,0.6366230333625983,0.1428712336375275,0.2503998726883285,1.7670452325594033,0.5247463708485958,7.572700122727657,-0.0861399291526834,-0.4212406078813,0.1443929543129289,0.0002726444318375,0.0049633798356897,0.0014711913061553,0.462325599679313,0.1540426855432913,5.369494938774611,6.233043148078767,338.8040475083718,360.550910317646,7.884892288228863e-05,0.0005923303993885,0.0002888256507802,0.1101008887393861,0.0817079785460229,2.341043938529796,0.5415115203075538,106.7080270622242,256.2227628556668,-1.0733135786932493,-0.1904356860138943,-0.782049116285001,0.2436163276589802,3.4016424747433827,0.3155415449772903,-0.6671381159006279,-0.0444268821812794,0.9016321734492352,0.3449152499710273,-0.6062696462967772,0.1456266242863391,-1.2566291495766069,16.59009767565688,-0.6742745562915862,1.1643971964479958,0.1179457923130615,-0.2403785929472479
73,1,VOW_e,0,131.46882424247454,130.74955260349083,4.434871935987791,1.4260293638561663,3.2441760060494342,4.916742218782972,0.1064372401021869,0.1050073911026515,0.0381150753665748,6.098542662698912,6.171858097695701,0.0037713783035398,2.8831768349932943e-05,0.0019680642040963,0.002284921927587,0.005904192612289,0.0032750600612507,2.517600982324209e-05,0.0018524686366607,0.0021556695779154,0.0055574059099821,0.0728434062471614,0.0728434062471614,0.0397071250939454,0.0485924213933884,0.0572473367314704,0.1191213752818363,0.0703675661032475,0.0703675661032475,0.0401474402896621,0.0447172835821605,0.0536938610558617,0.1204423208689865,403.5269699272423,2073.692989751025,3309.726930024008,3613.970494094861,4649.615127738952,407.18390880866366,2083.77223270398,3313.454502638603,3559.668047499081,4659.718143849002,12.924277041978383,39.35403476280108,155.12590132641333,185.3744562347481,80.21367247810271,426.992386675576,2078.617199815032,3281.19287257056,3657.833746247678,4655.316389091685,407.11673035216864,2084.97849714487,3285.642917519553,3574.367054558277,4661.052609434571,172.4085044250792,87.13354994121663,191.24738170500308,216.3710072247881,71.75031138906078,-0.0605719648301601,0.0162220187485218,0.5079882880150843,4.344944395789198,15.68591083466916,0.3705418835872366,-24.722644077419936,0.8791381120681763,1.2257602214813232,0.3871430240456097,9.591395580676778,17.17884412865629,0.2936255246457308,3.800506471794215,-0.128439405087252,0.3065189334938243,1.0142755679951645,3.6712905807513625,2.2903210170976034,0.8012690142913198,-0.789058543005429,-0.043265230549605,0.2586496647369851,0.7602476337335511,13.695879191790471,5.164084791390946,-0.058112084460324,1.4607292784178956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1,VOW_e,1,135.83875601655268,135.51932915857864,2.4646807078360653,1.0902345980476575,3.653903668518568,6.204844255203793,0.1155648203893662,0.1085580583476771,0.031898418211504,7.81847504033002,7.120273492963812,0.0038464430166225,2.831205091223364e-05,0.001996814457749,0.0021742272339026,0.005990443373247,0.0033554929930977,2.482049501453013e-05,0.0016683952631105,0.0020432055010986,0.0050051857893315,0.0593808522963705,0.0593808522963705,0.0321574558355662,0.0358084208686583,0.0447377402160392,0.0964723675066986,0.0647730096450866,0.0647730096450866,0.0358643553116028,0.043958299191366,0.0513160689410606,0.1075930659348084,398.8687560495357,1972.0764368633304,2929.9464693452496,3631.041178383554,4613.411573368058,397.115998662429,1948.293377455996,2856.828787753382,3598.3788669870264,4600.686385684882,14.852738435996224,62.73385060852495,243.98651304433008,157.86846918898598,119.68020324976204,398.6097889590335,1971.6431107222909,2926.189806893577,3638.393221922084,4615.642771681164,396.8169517784363,1949.0329236029104,2861.4039839206844,3609.058343002328,4602.4778427446445,15.116496747754532,61.93338483802757,227.7844682996426,149.42222577797995,111.20985933903144,-0.0523169934749603,0.0352342538535594,0.4385529999437793,2.393180673121799,9.8855629724194,0.3060456444066555,-26.113692175375693,0.8625065088272095,1.0350112915039062,0.3819939882839021,7.797699739305359,13.703647565961406,0.2311947808996287,4.30985657732033,-1.1255446778034262,0.0180628177532591,3.485831372802568,6.164888366489768,4.655797685425382,1.1855818242819622,1.0338222371771288,6.5882101053082,0.1633357743763763,24.31005245077993,41.04693072630334,27.381070721571625,1.843111113065684,-0.187622809580064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1,VOW_e,2,140.97629443732458,140.93398943750358,1.4701816128902014,1.067408375746863,1.656029063388014,2.0632756512802937,0.180960604173068,0.1843235113017583,0.0372710467759766,8.889090127830617,9.499026471289412,0.0024123878993408,1.7112951772814866e-05,0.0011958910736149,0.001456827693506,0.0035876732208449,0.0020504878227603,1.4533397355151923e-05,0.0010797350912428,0.001281221960605,0.0032392052737284,0.096210853873592,0.096210853873592,0.0557406233105826,0.0629567161161124,0.0692038227610504,0.167221869931748,0.0417027430374578,0.0417027430374578,0.0232525064819151,0.0264304872956414,0.0315545976780366,0.0697575194457454,351.8083104635859,2102.9963600573287,2922.3805441473914,3771.0976145106415,4592.669354624684,354.5875690643692,2108.4538516491693,2909.52741085688,3676.573613566889,4626.491911540972,57.52698703226158,45.60121600333604,371.2872857596399,255.76522652633344,131.453666556566,352.81005283139257,2103.241988139767,2926.887642645694,3767.380091215302,4590.335108569668,353.780196835155,2109.413227400912,2933.347485672078,3687.7502839723343,4630.855365327302,72.75848279089759,50.48965993817482,367.9255824117656,227.48718847169687,130.55212101223682,-0.0508892349898815,0.0036605363711714,0.3163944368208697,2.5695966670432235,7.255170874351971,0.244603059177101,-24.52210214143843,0.6120789647102356,0.8388944268226624,0.2701990876534608,5.350782899882236,8.939239374914507,0.193446017491541,2.436414333893979,-0.2824159347397402,-0.0620672281948348,1.277157626738277,4.055094282179519,3.3757264703015024,1.1434748412114748,1.0661955133237755,0.59408134907539,0.1345450029722816,1.6989985516411252,20.1031306399575,15.24069362892337,1.0166925603607009,0.5550680570197861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1,VOW_e,0,208.81100907014635,208.5703571492513,2.950679079095659,2.104685413128149,3.2247235534189778,3.0485547492588694,0.2436943459295966,0.2503603154471186,0.0418458565909167,10.384967413969246,11.085660244501202,0.0023153303916918,1.1091300290068584e-05,0.0012056221737271,0.0012260671765755,0.0036168665211813,0.0016169244797025,7.796014396489486e-06,0.000844235870501,0.0008902141852205,0.0025327076115031,0.0723704486532719,0.0723704486532719,0.0387388290051079,0.0472519179246817,0.0565475727518696,0.1162164870153239,0.0629937849917807,0.0629937849917807,0.0354716580024191,0.0415179795442214,0.0477281044805134,0.1064149740072574,582.1880030322615,2317.8902573927776,2945.845391010352,3483.587200149072,4356.782542493972,584.9459234717192,2308.81225373121,2953.081320745852,3482.398399830936,4355.693542822686,26.00272775211124,32.66549561220489,81.21197615853106,195.170917938156,46.22455163753313,582.0402848332359,2317.851436144788,2946.0467141514414,3482.2850579053274,4356.524714181821,585.0519339014438,2308.925668804384,2951.687355988669,3478.89621855564,4354.676143323185,26.38938382086901,32.823267461292566,79.91749424663477,189.84544872936027,45.68852228037156,-0.1126840040087699,0.0030176609288901,0.3906647178314481,3.2117442577228204,7.498818707996011,0.257546871237225,-19.42896661820124,1.1547316312789917,1.2320290803909302,0.3407845308241375,3.977279014997603,5.632119590396287,0.2006727495393185,2.329717469776678,-0.6363288892299809,0.0964580740229645,2.852329778704742,2.177271529890074,1.099381534798369,1.0292179126756358,-2.569127080009075,4.144713053457691,1.3184797423480843,13.698768565310171,8.151874192591459,1.4310193521143466,0.7975072884728673,12.015969990736554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
